,assets,cash,equity
3712,-11,1906.8024999999816,-239.29750000001877
3713,-11,1906.8024999999816,-243.14750000001823
3714,53,-10605.197500000018,-235.74750000001768
3715,28,-5712.497500000018,-234.29750000001877
3716,13,-2778.4975000000168,-236.34750000001668
3717,-16,2891.602499999983,-233.99750000001677
3718,-12,2110.402499999983,-237.99750000001677
3719,-12,2110.402499999983,-237.39750000001732
3720,10,-2188.3975000000173,-233.89750000001732
3721,6,-1405.1975000000173,-231.59750000001713
3722,4,-1013.7975000000172,-231.19750000001727
3723,2,-620.1975000000173,-229.49750000001723
3724,2,-620.1975000000175,-228.6975000000175
3725,-29,5452.702499999984,-225.49750000001677
3726,-17,3103.1024999999836,-228.04750000001604
3727,-17,3103.1024999999836,-224.6475000000164
3728,18,-3760.9975000000163,-228.49750000001632
3729,18,-3760.9975000000163,-230.2975000000165
3730,-8,1337.6024999999834,-230.79750000001673
3731,72,-14368.697500000013,-231.49750000001404
3732,73,-14564.397500000014,-223.54750000001513
3733,73,-14564.397500000014,-219.89750000001368
3734,63,-12598.397500000014,-222.04750000001513
3735,82,-16315.297500000017,-226.89750000001732
3736,71,-14153.797500000017,-269.74750000001586
3737,71,-14153.797500000017,-262.64750000001914
3738,70,-13958.197500000018,-273.1975000000184
3739,20,-4183.197500000018,-274.1975000000184
3740,0,-275.19750000001767,-275.19750000001767
3741,0,-275.19750000001767,-275.19750000001767
3742,0,-275.19750000001767,-275.19750000001767
3743,-20,3635.8024999999825,-275.1975000000175
3744,-20,3635.8024999999825,-280.1975000000175
3745,60,-12044.197500000017,-296.1975000000166
3746,67,-13412.497500000018,-303.9475000000184
3747,62,-12422.497500000018,-292.1975000000166
3748,62,-12422.497500000018,-307.6975000000166
3749,55,-11053.897500000017,-309.6475000000155
3750,0,1.1025,1.1025
3751,19,-3804.5975000000008,4.902499999999236
3752,7,-1388.9975000000018,15.202499999998281
3753,10,-1989.1975000000018,16.30249999999819
3754,-1,216.3024999999982,15.852499999998201
3755,15,-2986.8975000000014,16.8524999999986
3756,-21,4220.302499999999,20.302499999998872
3757,-14,2817.302499999998,15.202499999998054
3758,66,-13206.697500000002,-0.09750000000167347
3759,46,-9203.497500000001,-5.797500000002401
3760,46,-9203.497500000001,-10.397500000000946
3761,43,-8604.097500000002,-14.847500000001673
3762,23,-4608.097500000002,-13.847500000001673
3763,26,-5201.797500000002,-16.097500000002583
3764,3,-615.5975000000019,-17.8475000000019
3765,13,-2606.5975000000017,-16.997500000001764
3766,8,-1610.5975000000017,-17.397500000001855
3767,-29,5756.102499999998,-13.447500000001128
3768,11,-2203.897500000002,-16.547500000001946
3769,40,-7954.5975000000035,-16.597500000003492
3770,44,-8746.597500000003,-25.79750000000422
3771,33,-6565.297500000002,-34.59750000000258
3772,40,-7949.897500000003,-35.897500000001855
3773,30,-5971.897500000002,-43.897500000001855
3774,27,-5379.097500000002,-45.24750000000131
3775,0,-46.59750000000167,-46.59750000000167
3776,20,-3996.5975000000017,-49.59750000000122
3777,20,-3996.5975000000017,-51.59750000000167
3778,0,-50.59750000000167,-50.59750000000167
3779,-7,1329.1024999999984,-50.247500000001764
3780,12,-2415.7975000000015,-49.997500000001764
3781,-56,10987.002499999999,-58.99750000000131
3782,-56,10987.002499999999,-42.19750000000022
3783,-16,3107.0024999999987,-44.99750000000131
3784,-16,3107.0024999999987,-47.3975000000014
3785,3,-637.8975000000015,-45.84750000000156
3786,-19,3707.1024999999986,-39.69750000000113
3787,-19,3707.1024999999986,-38.74750000000131
3788,-19,3707.1024999999986,-35.8975000000014
3789,-15,2920.7024999999985,-38.79750000000149
3790,15,-3001.2975000000015,-36.54750000000149
3791,19,-3783.6974999999993,-26.44749999999931
3792,25,-4969.897499999999,-26.147499999999127
3793,32,-6352.797499999997,-18.397499999997308
3794,3,-613.6974999999977,-21.347499999997808
