time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/loss,train/value_loss
5,6,20,125,18840,0.0003,-0.49820281863212584,0.0,-1.3074700832366943,0.2,0.001101973,-0.00026787662453715556,0.06190468370914459,0.16962473690509797
6,7,19,150,18850,0.0003,-0.6147284507751465,0.023999999463558196,-0.0072203874588012695,0.2,0.005818827,-0.00825592380296456,0.07441458106040955,0.18583069741725922
7,9,19,175,18860,0.0003,-0.5372206926345825,0.0,0.2705882787704468,0.2,0.00042141674,-0.0008746304263986815,0.986243486404419,2.237232804298401
8,10,18,200,18870,0.0003,-0.48469739258289335,0.04799999892711639,-0.033493876457214355,0.2,0.035139456,-0.014047041688114348,0.1275063157081604,0.30032738149166105
9,12,18,225,18880,0.0003,-0.7302998781204224,0.031999999284744264,-1.4498963356018066,0.2,0.01908162,-0.011762705628992976,0.00044747069478034973,0.07959275133907795
10,14,17,250,18890,0.0003,-0.28650507628917693,0.03999999836087227,-0.08289575576782227,0.2,0.006460595,-0.019518184345215416,0.6512264609336853,1.5412176132202149
1,0,26,25,18900,0.0003,-0.6415932595729827,0.05599999874830246,-0.0906592607498169,0.2,0.006987066,-0.007096058944705863,0.028335558250546455,0.09209358021616935
2,1,25,50,18910,0.0003,-0.5088025897741317,0.011999999731779098,-0.6757973432540894,0.2,0.003592298,-0.007812589168315754,0.04244273900985718,0.1306626617908478
3,3,24,75,18920,0.0003,-0.6285283923149109,0.1319999948143959,-1.104295253753662,0.2,0.03647866,-0.014615801673382478,-0.015083635225892067,0.010286546684801579
4,4,23,100,18930,0.0003,-0.6082578301429749,0.0,-0.03380179405212402,0.2,0.003949356,-0.013864272116683196,0.05749768763780594,0.2139126881957054
5,5,22,125,18940,0.0003,-0.3883343905210495,0.04799999892711639,0.11723095178604126,0.2,0.0156224985,-0.009211346318945601,0.4549611508846283,0.9450312912464142
6,6,21,150,18950,0.0003,-0.3589455157518387,0.007999999821186066,0.057698190212249756,0.2,0.0015998244,-0.004119223059271526,0.47518154978752136,1.0257690489292144
7,8,21,175,18960,0.0003,-0.3408915549516678,0.015999999642372132,0.04712778329849243,0.2,0.0019822503,-0.010535388234071519,3.0461032390594482,6.273271560668945
8,9,20,200,18970,0.0003,-1.0225470662117004,0.10799999758601189,-1.2944583892822266,0.2,0.28551278,-0.03554173738136797,0.035618048161268234,0.20936560928821563
9,11,19,225,18980,0.0003,-0.40566318929195405,0.0,-2.3441481590270996,0.2,0.0001410222,0.0008505303654828822,1.1716450452804565,2.5212634325027468
10,12,19,250,18990,0.0003,-0.4503847807645798,0.0,-1.1427748203277588,0.2,0.0018270826,-0.0031284086580272152,0.020916106179356575,0.08691125959157944
1,0,28,25,19000,0.0003,-0.9080515146255493,0.031999999284744264,-1.6150567531585693,0.2,0.0070979977,-0.009770720117725418,-0.017105985432863235,0.013059334363788366
2,1,26,50,19010,0.0003,-0.6588393211364746,0.15999999046325683,-0.025038480758666992,0.2,0.04272431,-0.015199880724773606,0.002011474221944809,0.06707372032105922
3,3,24,75,19020,0.0003,-0.8066250324249268,0.31199999451637267,-0.10200786590576172,0.2,0.04160669,-0.016675589410588287,-0.01115737110376358,0.011307463794946671
4,4,23,100,19030,0.0003,-0.7764840245246887,0.03599999919533729,-0.6630587577819824,0.2,0.008947694,-0.01130454387422688,-0.025288889184594154,0.0030698647722601892
5,5,22,125,19040,0.0003,-0.8781244158744812,0.1319999948143959,-0.5412240028381348,0.2,0.061278466,-0.011699606860057088,-0.018394818529486656,0.02500128261744976
6,6,21,150,19050,0.0003,-0.7086588084697724,0.2639999851584435,-0.0919264554977417,0.2,0.029294984,-0.01924573567602792,-0.01618904620409012,0.007563506159931422
7,8,21,175,19060,0.0003,-0.4133197396993637,0.015999999642372132,-0.17662405967712402,0.2,0.0042771217,-0.0049464477307918035,0.21293184161186218,0.4891401767730713
8,9,20,200,19070,0.0003,-0.3744284361600876,0.007999999821186066,0.025914251804351807,0.2,0.0026496267,-0.005283619800117378,0.2877315282821655,0.625973355770111
9,11,20,225,19080,0.0003,-0.1284610614180565,0.0,0.007209062576293945,0.2,0.0,5.526542537381828e-07,0.5047339797019958,1.1767003893852235
10,12,19,250,19090,0.0003,-0.5312317967414856,0.031999999284744264,0.12290602922439575,0.2,0.030262563,-0.029775068685412975,-0.009451763704419136,0.0662908412516117
1,0,27,25,19100,0.0003,-1.1780563473701477,0.09999999776482582,-0.953052282333374,0.2,0.06747899,-0.03559407753497368,-0.02729448676109314,0.055128275975584985
2,2,23,50,19110,0.0003,-0.5922824740409851,0.019999999552965164,-0.06343400478363037,0.2,0.003091986,-0.016437075261026557,2.985159397125244,6.15747971534729
3,3,23,75,19120,0.0003,-0.5514478206634521,0.011999999731779098,0.09610217809677124,0.2,0.0028210925,-0.01185588909219959,1.759486198425293,3.775542950630188
4,4,22,100,19130,0.0003,-0.26497348248958585,0.007999999821186066,0.089871346950531,0.2,0.0018583345,-0.0047436266029251325,0.6711176037788391,1.4117674231529236
5,5,22,125,19140,0.0003,-0.6739539206027985,0.043999999016523364,0.3031165599822998,0.2,0.016095646,-0.005212404086952916,0.017690086737275124,0.058941296115517613
6,6,21,150,19150,0.0003,-0.5682648420333862,0.07599999755620956,-0.7259865999221802,0.2,0.050377265,-0.023197259239386626,-0.03821278363466263,0.019292063638567926
7,8,21,175,19160,0.0003,-0.6201181709766388,0.03599999919533729,-0.0180511474609375,0.2,0.012049298,-0.025236614568159156,-0.025735512375831604,0.0791500225663185
8,9,20,200,19170,0.0003,-0.6502833187580108,0.0,-0.33361613750457764,0.2,0.0004361391,0.0008919555989564288,0.000284362118691206,0.016563326492905615
9,11,20,225,19180,0.0003,-0.6630886316299438,0.05599999874830246,-0.17139554023742676,0.2,0.009646005,-0.006543708185199648,0.09603885561227798,0.2894973188638687
10,12,19,250,19190,0.0003,-0.6203136622905732,0.023999999463558196,-0.2252870798110962,0.2,0.006543813,-0.004741389199160029,0.06591948866844177,0.22941008657217027
1,1,23,25,19200,0.0003,-0.7220058023929596,0.08399999737739564,-0.23053860664367676,0.2,0.015922913,-0.031143474513665125,0.15763036906719208,0.4295462965965271
2,2,22,50,19210,0.0003,-0.4871042311191559,0.02799999937415123,0.09476512670516968,0.2,0.0026912475,0.001680234619940535,2.3011887073516846,4.710549449920654
3,3,22,75,19220,0.0003,-0.6948943257331848,0.051999998092651364,0.022908270359039307,0.2,0.01787596,-0.01798230721801488,-0.017265280708670616,0.03403088115155697
4,4,21,100,19230,0.0003,-0.8006417989730835,0.06399999856948853,0.01765388250350952,0.2,0.0058023785,0.030641292024403556,1.8695064783096313,3.8034382343292235
5,5,20,125,19240,0.0003,-0.5458077728748322,0.011999999731779098,0.3996999263763428,0.2,0.003008635,-0.003898151764529789,0.25385379791259766,0.5942138433456421
6,7,20,150,19250,0.0003,-0.8208068430423736,0.09999999776482582,0.25883400440216064,0.2,0.027212054,-0.03941810368373986,0.02158607542514801,0.22542547881603242
7,8,20,175,19260,0.0003,-0.5649319410324096,0.019999999552965164,-0.9946693181991577,0.2,0.003467593,-0.007165097973309642,0.3135760724544525,0.6973717749118805
8,10,19,200,19270,0.0003,-0.4976917952299118,0.0,-0.18852996826171875,0.2,0.00074972387,-0.006138265910791319,2.644352436065674,5.620120239257813
9,11,19,225,19280,0.0003,-0.5986761569976806,0.15199999436736106,-0.27233409881591797,0.2,0.02801931,-0.025937796194106254,0.0005043037235736847,0.11327400282025338
10,13,19,250,19290,0.0003,-0.6231295108795166,0.05199999883770943,-0.021759510040283203,0.2,0.008332806,0.00765230598114428,3.2294015884399414,6.709146499633789
1,0,27,25,19300,0.0003,-0.7915746569633484,0.031999999284744264,0.10286223888397217,0.2,0.030985747,-0.008128130408469759,0.9052765965461731,2.045309591293335
2,2,24,50,19310,0.0003,-0.8697433710098267,0.031999999284744264,0.13989853858947754,0.2,0.020394454,-0.013087918204254834,1.8730335235595703,3.9415839433670046
3,3,23,75,19320,0.0003,-0.20223372131586076,0.0,-0.05798506736755371,0.2,0.00083119865,-0.005777157648466158,0.7866505980491638,1.8757871031761169
4,4,22,100,19330,0.0003,-0.7712733924388886,0.0799999974668026,-0.569494366645813,0.2,0.14994499,-0.03991121432185167,0.011136218905448914,0.19544629454612733
5,5,21,125,19340,0.0003,-0.5651267111301422,0.011999999731779098,-0.27767515182495117,0.2,0.0052310727,-0.0048997619959991745,0.0655927062034607,0.1925021767616272
6,7,20,150,19350,0.0003,-0.5337608337402344,0.09999999552965164,0.1713438630104065,0.2,0.018215992,-0.02535057456977672,0.29575246572494507,0.8418824315071106
7,8,19,175,19360,0.0003,-0.43628877103328706,0.0,-0.08060634136199951,0.2,0.0010723638,-0.0042476886183720804,1.3021522760391235,2.701135516166687
8,10,19,200,19370,0.0003,-0.5895695388317108,0.05199999883770943,-0.16097354888916016,0.2,0.010627222,-0.010337899516336435,0.04522467032074928,0.14471131414175034
9,11,19,225,19380,0.0003,-0.6489603698253632,0.03599999919533729,-1.4127123355865479,0.2,0.08114595,-0.023395642660557315,-0.02496621571481228,0.0068969665560871364
10,13,18,250,19390,0.0003,-0.3902850210666656,0.0,-0.0006104707717895508,0.2,0.00072530506,-0.00807314754556856,1.7452224493026733,3.7369328260421755
1,0,28,25,19400,0.0003,-0.7177969753742218,0.019999999552965164,0.04360085725784302,0.2,0.00506202,-0.00811609851289532,0.10398943722248077,0.2649706304073334
2,1,25,50,19410,0.0003,-0.6796641886234284,0.08799999803304673,-0.11480295658111572,0.2,0.02721842,-0.016240379516966642,-0.018512699753046036,0.008120943699032069
3,3,24,75,19420,0.0003,-0.7664634823799134,0.06799999848008156,0.25337719917297363,0.2,0.018298557,-0.01705046640662431,0.021763671189546585,0.1317534439265728
4,4,22,100,19430,0.0003,-0.4372348368167877,0.05599999874830246,0.002744913101196289,0.2,0.015345184,-0.0185376572459937,0.0923268124461174,0.26924818754196167
5,5,22,125,19440,0.0003,-0.44060432314872744,0.0,-0.21023643016815186,0.2,0.002423179,0.004258876178413829,0.2629353106021881,0.544557636976242
6,7,21,150,19450,0.0003,-0.7245320618152619,0.0,-0.24877667427062988,0.2,7.914543e-05,-0.0012021603129980462,0.0030871955677866936,0.050825716089457275
7,8,20,175,19460,0.0003,-0.5589663326740265,0.0,-0.04421806335449219,0.2,0.0008582735,-0.0032399652874730124,0.3555910289287567,0.7435624361038208
8,9,20,200,19470,0.0003,-0.352776312828064,0.0,0.35621482133865356,0.2,0.0010516382,-0.0037907244986854494,0.3053261339664459,0.6862227022647858
9,11,19,225,19480,0.0003,-0.44381770193576814,0.0,-0.011842846870422363,0.2,0.0003660369,0.0013066896938251915,0.6548580527305603,1.4303373575210572
10,13,19,250,19490,0.0003,-0.15213595032691957,0.0,-0.07020068168640137,0.2,1.6078948e-05,-9.549927435728022e-05,0.5140267610549927,1.0742156147956847
1,0,28,25,19500,0.0003,-0.4615474045276642,0.019999999552965164,-2.681844711303711,0.2,0.01200361,-0.004150656272656761,0.20001550018787384,0.5100349128246308
2,1,25,50,19510,0.0003,-0.7884306073188782,0.03599999919533729,0.4317821264266968,0.2,0.047622968,-0.016557034015654892,0.6272276639938354,1.5277867078781129
3,3,23,75,19520,0.0003,-0.5632061839103699,0.019999999552965164,-1.140744686126709,0.2,0.005747578,-0.011498454318381857,0.020344171673059464,0.08089696094393731
4,4,22,100,19530,0.0003,-0.2063200905919075,0.031999999284744264,-0.16147911548614502,0.2,0.0036701534,-0.004536181114613669,4.782829284667969,10.472420692443848
5,5,22,125,19540,0.0003,-0.12316251769661904,0.0,0.47285348176956177,0.2,0.0,2.3078917905650086e-07,0.8569555282592773,2.8550930857658385
6,6,21,150,19550,0.0003,-0.2351773664355278,0.0,0.5765155553817749,0.2,9.4900126e-05,-0.0016821512606689736,0.29213494062423706,0.604331710934639
7,8,20,175,19560,0.0003,-0.43212401270866396,0.06399999856948853,0.032000720500946045,0.2,0.35790572,-0.017999760612846673,0.1097344234585762,0.28560038805007937
8,9,20,200,19570,0.0003,-1.1170136392116548,0.08399999812245369,-0.040889620780944824,0.2,0.19349623,-0.012681692998856419,0.016600025817751884,0.07940823957324028
9,11,19,225,19580,0.0003,-0.5734049320220947,0.023999999463558196,-0.09992384910583496,0.2,0.003781464,-0.0028362364311469435,0.012569870799779892,0.06276581063866615
10,12,19,250,19590,0.0003,-0.7673948764801025,0.05599999874830246,0.24496406316757202,0.2,0.015983924,-0.03196245056361633,-0.05980987474322319,0.01686948430724442
1,0,27,25,19600,0.0003,-0.6054126977920532,0.003999999910593033,0.048003196716308594,0.2,0.0059399675,0.011338647110387966,0.5331476926803589,1.1717601656913756
2,2,24,50,19610,0.0003,-0.37037124335765836,0.0,0.23846572637557983,0.2,0.00046413898,0.0027698528503535156,3.3326516151428223,7.139447832107544
3,3,23,75,19620,0.0003,-0.26554130017757416,0.0,0.7295184433460236,0.2,0.00041748045,-0.00043624017903312053,0.6673240065574646,1.392153251171112
4,4,22,100,19630,0.0003,-0.6505357503890992,0.11199999749660491,0.4767632484436035,0.2,0.027894543,-0.02964620187319724,-0.049595993012189865,0.0064419319853186606
5,5,22,125,19640,0.0003,-0.5457636475563049,0.019999999552965164,-0.010407686233520508,0.2,0.0017235589,0.001960784890339795,6.040183067321777,12.480369186401367
6,6,21,150,19650,0.0003,-0.7341516435146331,0.023999999463558196,0.039300382137298584,0.2,0.0052824686,-0.01898724460788088,2.5959534645080566,5.59390172958374
7,8,21,175,19660,0.0003,-0.7819886684417725,0.04799999892711639,0.5635989606380463,0.2,0.015812494,-0.01602775985375047,-0.002678757533431053,0.054329324141144754
8,9,20,200,19670,0.0003,-0.5932245135307312,0.07999999821186066,-0.014525055885314941,0.2,0.08357729,-0.019798142024315978,0.34039559960365295,0.7675957202911377
9,11,20,225,19680,0.0003,-0.609220153093338,0.13599999994039536,-0.7086653709411621,0.2,0.017955579,-0.02514275025203787,-0.00021145492792129517,0.10261120647192001
10,12,19,250,19690,0.0003,-0.6390054523944855,0.03599999919533729,0.03737086057662964,0.2,0.005685892,-0.005031356489519112,0.0913301482796669,0.2086656168103218
1,0,26,25,19700,0.0003,-0.6323328793048859,0.03599999919533729,0.12831085920333862,0.2,0.008484256,-0.01673178065568166,0.0035274773836135864,0.08524864464998246
2,2,24,50,19710,0.0003,-0.4890213876962662,0.0,-0.9988023042678833,0.2,0.00034240246,0.004266059062909377,0.5242820978164673,1.1813493013381957
3,3,22,75,19720,0.0003,-0.25773205459117887,0.0,-0.150376558303833,0.2,3.5953522e-06,0.00033120679203406666,1.7672600746154785,3.9930214643478394
4,4,21,100,19730,0.0003,-0.7369019687175751,0.09999999701976776,-0.0460505485534668,0.2,0.031749368,-0.030464898098260206,-0.04269149899482727,0.06244761049747467
5,5,21,125,19740,0.0003,-0.35605124235153196,0.04799999892711639,-0.07037389278411865,0.2,0.009371796,-0.012162146417424146,1.2886673212051392,2.708460283279419
6,7,20,150,19750,0.0003,-0.3650042027235031,0.0,-0.0812075138092041,0.2,0.0012496018,0.0008422126739759505,0.32972252368927,0.7951703369617462
7,8,20,175,19760,0.0003,-0.5841662049293518,0.06799999848008156,-0.12162673473358154,0.2,0.028715026,-0.007881048990413576,0.008742238394916058,0.046097051724791525
8,9,20,200,19770,0.0003,-0.7718250989913941,0.05199999883770943,-0.08998739719390869,0.2,0.018260581,-0.014250008543487524,0.052908483892679214,0.22986459881067275
9,11,19,225,19780,0.0003,-0.5140813231468201,0.08799999803304673,0.046754300594329834,0.2,0.013670408,-0.013384330816566958,0.09682988375425339,0.24890113472938538
10,12,19,250,19790,0.0003,-0.5120059162378311,0.05599999874830246,-0.0356903076171875,0.2,0.041761015,-0.02073522345908003,0.13290579617023468,0.33120485842227937
1,0,29,25,19800,0.0003,-0.7289303481578827,0.07599999830126762,-0.5462826490402222,0.2,0.055798292,-0.015592151716350599,0.024158384650945663,0.11072742119431496
2,1,26,50,19810,0.0003,-0.5247252851724624,0.04799999892711639,-1.7523415088653564,0.2,0.01017453,-0.004933106153504951,-0.003850699868053198,0.01042225956916809
3,3,24,75,19820,0.0003,-0.9307230472564697,0.11599999368190765,-0.13594484329223633,0.2,0.012595632,-0.0026605524499899503,0.016686463728547096,0.04992424063384533
4,4,22,100,19830,0.0003,-0.6923247456550599,0.08399999737739564,0.06687933206558228,0.2,0.016765619,-0.016803898915648395,-0.017332252115011215,0.04260613992810249
5,5,20,125,19840,0.0003,-0.2663916289806366,0.011999999731779098,-0.19178390502929688,0.2,0.0023103785,0.0006969474404471043,0.38115665316581726,0.8036880970001221
6,7,20,150,19850,0.0003,-0.6207050740718841,0.059999996423721315,-0.1930018663406372,0.2,0.014605197,-0.01038003879319902,-0.005011517554521561,0.04242733344435692
7,8,20,175,19860,0.0003,-0.2030593514442444,0.0,-0.3539470434188843,0.2,7.919788e-05,0.0036496082809748033,7.229943752288818,16.178841304779052
8,9,20,200,19870,0.0003,-0.7929181277751922,0.04799999892711639,-0.040592193603515625,0.2,0.011594378,-0.0073518723016604785,0.066029854118824,0.18473975509405136
9,11,20,225,19880,0.0003,-0.8415297985076904,0.0,-0.041288137435913086,0.2,0.00012398242,-0.0016211241943238975,2.747427463531494,5.706456804275513
10,12,19,250,19890,0.0003,-0.49546954929828646,0.05999999865889549,-0.006653904914855957,0.2,0.027227895,-0.013928943671285766,0.06214204058051109,0.2032936081290245
1,0,28,25,19900,0.0003,-0.7041452467441559,0.023999999463558196,0.0347743034362793,0.2,0.008470097,-0.013201228384859575,0.006289605051279068,0.10336719080805779
2,1,25,50,19910,0.0003,-0.5855404734611511,0.07199999839067459,-0.16974198818206787,0.2,0.01425652,-0.008445418612100752,0.24269863963127136,0.5314439535140991
3,3,24,75,19920,0.0003,-0.2895159900188446,0.0,0.18084126710891724,0.2,0.0005895066,-0.0017335369257494905,1.2546896934509277,2.820446181297302
4,4,23,100,19930,0.0003,-0.12750951796770096,0.0,0.7033050656318665,0.2,0.0005310917,-0.002026561899459889,1.0682721138000488,2.2129661560058596
5,5,22,125,19940,0.0003,-0.512599241733551,0.031999999284744264,-0.06973505020141602,0.2,0.007025459,-0.018905091087333403,0.22521528601646423,0.559614497423172
6,6,21,150,19950,0.0003,-0.3412157028913498,0.05599999874830246,-0.08808386325836182,0.2,0.014633319,-0.007515904086176306,0.017906397581100464,0.06409143209457398
7,8,20,175,19960,0.0003,-0.6445684790611267,0.0,-0.08550763130187988,0.2,0.0031618262,0.004149649770813823,0.10286576300859451,0.2399562656879425
8,9,20,200,19970,0.0003,-0.4380843609571457,0.0,-0.5498572587966919,0.2,0.00045819997,-0.0016572315362282097,0.3162347674369812,0.6869017958641053
9,11,20,225,19980,0.0003,-0.6974381446838379,0.05999999716877937,-0.00036203861236572266,0.2,0.011212354,-0.018896243793425072,-0.028047293424606323,0.03140594828873873
10,12,19,250,19990,0.0003,-0.1564934879541397,0.011999999731779098,0.038918137550354004,0.2,0.0017557096,-0.008012640380300695,0.8487545251846313,1.8649976015090943
1,1,24,25,20000,0.0003,-0.42392255961894987,0.011999999731779098,0.056259751319885254,0.2,0.003101673,-0.0063829165475908665,0.12231399863958359,0.3126296281814575
2,2,23,50,20010,0.0003,-0.3175630569458008,0.02799999937415123,0.26761072874069214,0.2,0.009120791,-0.007691994855180439,0.12731978297233582,0.34421882331371306
3,3,22,75,20020,0.0003,-0.5659325957298279,0.02799999937415123,-0.03405487537384033,0.2,0.005033517,-0.00996404012991121,1.8887608051300049,4.177003931999207
4,4,20,100,20030,0.0003,-0.1033418133854866,0.0,0.5384692251682281,0.2,3.0994414e-08,4.0154456392826885e-06,2.2015175819396973,4.8573943138122555
5,6,19,125,20040,0.0003,-0.5222824215888977,0.019999999552965164,0.3337858319282532,0.2,0.0062407707,-0.007717315019806392,0.1928534358739853,0.48519555628299715
6,7,19,150,20050,0.0003,-0.5480078756809235,0.003999999910593033,0.6505836844444275,0.2,0.0034519434,-0.0015468663794457882,0.004409621004015207,0.05133673064410686
7,9,18,175,20060,0.0003,-0.6138633608818054,0.003999999910593033,-0.46699607372283936,0.2,0.005969121,-0.011823250583606181,-0.010391546413302422,0.08611084558069707
8,11,17,200,20070,0.0003,-0.626240336894989,0.09999999850988388,0.11728769540786743,0.2,0.025747377,-0.023336065366864035,-0.02326846495270729,0.04035537829622626
9,13,17,225,20080,0.0003,-0.2692001909017563,0.0,-0.47701966762542725,0.2,0.00034626244,0.0012249176129698115,0.15676267445087433,0.4058834344148636
10,14,16,250,20090,0.0003,-0.4805258423089981,0.0,0.01640176773071289,0.2,0.0017547226,-0.011785998176783608,0.6793212890625,1.5602151513099671
1,0,25,25,20100,0.0003,-1.1156869530677795,0.11199999451637269,-0.11127924919128418,0.2,0.031370066,-0.01893091827444735,-0.017817463725805283,0.02842955756932497
2,2,21,50,20110,0.0003,-0.44725237488746644,0.0,-0.05850505828857422,0.2,0.0014241862,0.008255003409460216,0.4597873091697693,1.011702686548233
3,3,21,75,20120,0.0003,-0.5714299559593201,0.011999999731779098,0.010954320430755615,0.2,0.0019690085,-0.005060981117188135,0.24368412792682648,0.6354072690010071
4,4,20,100,20130,0.0003,-0.45357251465320586,0.05599999874830246,0.06468445062637329,0.2,0.008367245,-0.020545703047886832,0.28607669472694397,0.6337631702423095
5,6,19,125,20140,0.0003,-0.8030955851078033,0.015999999642372132,-0.1483917236328125,0.2,0.011361434,-0.014113237160258052,-0.02782920002937317,0.02107117883861065
6,7,19,150,20150,0.0003,-0.5073781251907349,0.06399999856948853,-0.39239227771759033,0.2,0.01049545,-0.005048155205440707,0.09763820469379425,0.2955707773566246
7,9,18,175,20160,0.0003,-0.7123439371585846,0.09999999701976776,-3.4624853134155273,0.2,0.021750132,-0.005474945445079271,-0.0010046246461570263,0.009348733723163605
8,10,18,200,20170,0.0003,-0.22674414217472078,0.0,-0.23064160346984863,0.2,0.00015698433,-0.0005544595609535463,1.3520766496658325,3.037138891220093
9,12,17,225,20180,0.0003,-0.5883069634437561,0.09999999850988388,-0.22059786319732666,0.2,0.022864345,-0.0457818196918808,-0.08438222855329514,0.021741129457950592
10,14,17,250,20190,0.0003,-0.4172487288713455,0.12799999564886094,-0.3975505828857422,0.2,0.017017646,-0.0016460723725613136,0.8861958384513855,2.0188509225845337
1,0,27,25,20200,0.0003,-0.2903931736946106,0.023999999463558196,0.7149481177330017,0.2,0.0074901604,-0.013279184224084872,0.35981494188308716,0.7796636462211609
2,2,24,50,20210,0.0003,-0.5310099422931671,0.011999999731779098,-0.2217855453491211,0.2,0.004681375,-0.013769196638837489,0.2683764100074768,0.6815103530883789
3,3,22,75,20220,0.0003,-0.5689028739929199,0.03999999910593033,-0.13248443603515625,0.2,0.010411434,-0.01526902118884026,0.02570318803191185,0.14762475043535234
4,4,21,100,20230,0.0003,-0.9162488520145416,0.13199999555945396,-1.7680385112762451,0.2,0.3792774,-0.02201802975311864,0.18059805035591125,0.49812107980251313
5,5,20,125,20240,0.0003,-0.6817311227321625,0.05199999883770943,0.025451958179473877,0.2,0.010311524,-0.022567886134609694,1.7391915321350098,3.5751543045043945
6,7,20,150,20250,0.0003,-0.5536921977996826,0.003999999910593033,-0.056087493896484375,0.2,0.0020602487,-0.006969052163185552,2.0617828369140625,4.412196969985962
7,8,19,175,20260,0.0003,-0.29642559587955475,0.0,-0.5064429044723511,0.2,0.0016087221,-0.002270574271184067,0.022134169936180115,0.11577707752585412
8,10,19,200,20270,0.0003,-0.4461648762226105,0.0,-0.17303729057312012,0.2,0.00047102929,-0.0015132455591228221,2.5813212394714355,5.202300596237182
9,12,18,225,20280,0.0003,-0.32055125534534457,0.019999999552965164,0.47612088918685913,0.2,0.0030826353,-0.011365443464135793,0.42199191451072693,0.972940856218338
10,14,17,250,20290,0.0003,-0.5522067129611969,0.04799999743700027,0.11461937427520752,0.2,0.008266854,-0.00966604947089209,-0.014171380549669266,0.01277869027107954
1,1,20,25,20300,0.0003,-0.41977351903915405,0.015999999642372132,-0.07386982440948486,0.2,0.0033188653,-0.0025735010441276353,0.15366511046886444,0.34159634411334994
2,2,18,50,20310,0.0003,-0.44938444197177885,0.0,0.1320856213569641,0.2,0.0005259085,0.0053240350810810355,0.591880738735199,1.1984123587608337
3,4,18,75,20320,0.0003,-0.48902405202388766,0.011999999731779098,-0.8108245134353638,0.2,0.0043821023,-0.008836630800739442,0.1318439394235611,0.3407707750797272
4,5,18,100,20330,0.0003,-0.7225936412811279,0.039999999850988385,-0.13144934177398682,0.2,0.014604526,-0.013160710423252907,-0.027460908517241478,0.01936699328944087
5,6,17,125,20340,0.0003,-0.45141940414905546,0.07199999764561653,0.2119038701057434,0.2,0.009243247,-0.006832388280818691,0.016143806278705597,0.08300461992621422
6,8,17,150,20350,0.0003,-0.07887624725699424,0.0,0.273311972618103,0.2,4.053116e-08,1.025199872550786e-07,0.48047196865081787,1.181166124343872
7,9,17,175,20360,0.0003,-0.30293790698051454,0.011999999731779098,-0.27045977115631104,0.2,0.0015511393,-0.008154139151796792,0.01828455924987793,0.10200725644826888
8,11,17,200,20370,0.0003,-0.5299591898918152,0.043999999016523364,-0.37070798873901367,0.2,0.005590968,-0.012145054189488302,-0.01167315524071455,0.01859520897269249
9,13,17,225,20380,0.0003,-0.3436233580112457,0.05199999883770943,-0.056516051292419434,0.2,0.007079291,-0.01167077031033088,-0.01979835517704487,0.0028871386777609585
10,15,16,250,20390,0.0003,-0.6863213062286377,0.19599999487400055,-0.6085584163665771,0.2,0.05733591,-0.02897014977782959,-0.01268254779279232,0.05363911502063275
1,0,26,25,20400,0.0003,-0.15860603153705596,0.0,-110.04015350341797,0.2,5.073547e-06,-0.00013923883029924865,0.0005228612571954727,0.0013285947206895798
2,2,23,50,20410,0.0003,-0.22189623415470122,0.0,0.14938002824783325,0.2,0.0004571247,-0.0017268850462286878,0.05244563892483711,0.14254679828882216
3,3,21,75,20420,0.0003,-0.2386017695069313,0.07999999821186066,0.4598326086997986,0.2,0.03046543,-0.026378360930830524,0.003403250128030777,0.0830418273806572
4,4,20,100,20430,0.0003,-0.20497464686632155,0.07999999821186066,0.07915043830871582,0.2,0.02388132,-0.01266994595155122,0.12702608108520508,0.2949674755334854
5,6,20,125,20440,0.0003,-0.4297993093729019,0.031999999284744264,0.060684025287628174,0.2,0.022297502,-0.006635874274186726,1.3038432598114014,2.8958328485488893
6,7,19,150,20450,0.0003,-0.09983345717191697,0.015999999642372132,-0.26764047145843506,0.2,0.0034249544,-0.005915782761294963,8.341890335083008,18.13623676300049
7,9,19,175,20460,0.0003,-0.15359965115785598,0.0,-0.4627797603607178,0.2,0.00023057938,-0.0013294684224234743,0.8500577211380005,1.8351069688796997
8,10,18,200,20470,0.0003,-0.10085372403264045,0.0,0.20350641012191772,0.2,7.6293944e-08,7.531094382287051e-05,0.5445800423622131,1.1546078324317932
9,12,18,225,20480,0.0003,-0.5455951511859893,0.05199999883770943,0.03937709331512451,0.2,0.0106989145,-0.007318224566057197,0.3052985966205597,0.7035034656524658
10,13,17,250,20490,0.0003,-0.44632447957992555,0.031999999284744264,0.3547216057777405,0.2,0.08120027,-0.012313665367662452,1.0597293376922607,2.2271659851074217
1,1,24,25,20500,0.0003,-0.1811873972415924,0.0,0.805632084608078,0.2,6.558895e-06,0.00024945353993097716,0.2441207617521286,0.5511926889419556
2,2,22,50,20510,0.0003,-0.42742488384246824,0.05599999874830246,-0.013382911682128906,0.2,0.059510555,-0.005709264122880952,0.004733509384095669,0.02500047367066145
3,3,21,75,20520,0.0003,-0.23950212448835373,0.08799999803304673,-0.03679776191711426,0.2,0.04954543,-0.020264725748450018,0.022471418604254723,0.11118987798690796
