time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/n_updates
8,200,9,21,-0.9041181862354278,0.2,0.058488302,0.12799999713897706,-0.008963946253061295,0.10462980046868324,-0.10937094688415527,0.0003,-0.03555936785414815,16770
9,225,10,21,-0.7248575210571289,0.2,0.0048022983,0.023999999463558196,0.2420046627521515,0.5530448019504547,-0.011083364486694336,0.0003,-0.003875634609138956,16780
10,250,12,20,-0.714308363199234,0.2,0.010406968,0.06399999856948853,0.007948627695441246,0.06064900830388069,-0.07617354393005371,0.0003,-0.013145977325737412,16790
1,25,0,27,-0.88388432264328,0.2,0.008766198,0.03599999919533729,0.11477826535701752,0.3086676597595215,0.008521676063537598,0.0003,-0.015470120542450162,16800
2,50,1,25,-0.7859423220157623,0.2,0.003635504,0.011999999731779098,0.37644508481025696,0.9521662294864655,-0.08314299583435059,0.0003,-0.009608136875293383,16810
3,75,3,22,-0.11750014945864677,0.2,0.0012154507,0.0,0.042459387332201004,0.30559804290533066,0.4901040196418762,0.0003,-0.00477704828721528,16820
4,100,4,21,-0.3206008285284042,0.2,0.0005914426,0.0,-0.006293634418398142,0.008210282935760916,0.6718537211418152,0.0003,-0.005988257111515338,16830
5,125,5,21,-0.26059829294681547,0.2,0.0041605923,0.015999999642372132,-0.010009242221713066,0.0023837364744395016,-1.182344675064087,0.0003,-0.006087470403407025,16840
6,150,7,20,-0.2518163710832596,0.2,0.0027635454,0.023999999463558196,-0.009952262043952942,0.0026982365641742946,-3.9947848320007324,0.0003,-0.006191340469289486,16850
7,175,8,20,-0.23261847347021103,0.2,1.3327598e-06,0.0,0.00027345484704710543,0.0006375351804308593,0.2959522008895874,0.0003,-6.148648125972044e-05,16860
8,200,9,20,-0.18980257362127304,0.2,1.3828277e-06,0.0,-2.112198853865266e-05,0.0010891860700212419,-0.4192225933074951,0.0003,-0.00020471119473945975,16870
9,225,11,19,-0.17618486583232879,0.2,0.0044552395,0.019999999552965164,-0.016828522086143494,0.002516023692442104,-17.395431518554688,0.0003,-0.01125231423997235,16880
10,250,12,19,-0.32622345387935636,0.2,0.013704693,0.10399999469518661,-0.005292341113090515,0.009403042215853929,-0.3669029474258423,0.0003,-0.006364979577716312,16890
1,25,0,30,-0.8290432333946228,0.2,0.020775924,0.06799999848008156,0.024778414517641068,0.1492333948612213,-0.4155702590942383,0.0003,-0.020414687860756685,16900
2,50,1,26,-0.9169686794281006,0.2,0.01682304,0.18799999505281448,0.041960448026657104,0.12091142982244492,0.1381637454032898,0.0003,-0.015407251754775687,16910
3,75,2,25,-0.8603688657283783,0.2,0.001341052,0.0,1.779813289642334,3.845315146446228,-0.18292951583862305,0.0003,-0.00010613106950785323,16920
4,100,4,24,-0.7517988085746765,0.2,0.0061556958,0.019999999552965164,0.11164233088493347,0.3058032333850861,0.01148301362991333,0.0003,-0.012069904810981847,16930
5,125,5,23,-0.3494287669658661,0.2,0.029796459,0.10799999684095382,-0.01715945452451706,0.0530181922018528,-0.07097816467285156,0.0003,-0.021931836543604886,16940
6,150,6,22,-0.916446852684021,0.2,0.022587785,0.09599999710917473,0.7439792156219482,1.5434341549873352,-0.3028327226638794,0.0003,-0.019318539626896402,16950
7,175,8,21,-0.7977348268032074,0.2,0.013943157,0.04799999892711639,-0.025493038818240166,0.04970134422183037,-0.016292691230773926,0.0003,-0.023453681468032173,16960
8,200,9,21,-0.528404814004898,0.2,0.0061664223,0.04799999892711639,0.021324660629034042,0.07801826372742653,0.1366674304008484,0.0003,-0.007963992441072775,16970
9,225,10,20,-0.645871776342392,0.2,0.00282778,0.011999999731779098,0.2382986694574356,0.5200340569019317,0.002425253391265869,0.0003,-0.0059656871664287795,16980
10,250,12,20,-0.6224298298358917,0.2,0.022951078,0.09199999794363975,0.09283778071403503,0.3000355035066605,-0.037129759788513184,0.0003,-0.03237807400897168,16990
1,25,0,27,-0.6786248981952667,0.2,0.0041391347,0.023999999463558196,2.7232725620269775,5.564971542358398,-0.027124643325805664,0.0003,-0.006437454759142725,17000
2,50,2,24,-0.3935756117105484,0.2,0.00096392154,0.023999999463558196,0.002008480951189995,0.06398861519992352,0.028688907623291016,0.0003,-0.01116710520535662,17010
3,75,3,24,-0.3635798662900925,0.2,0.0003009963,0.0,0.038411471992731094,0.09438670873641967,0.14437925815582275,0.0003,-0.0010401119866873642,17020
4,100,4,23,-0.725221860408783,0.2,0.014823887,0.06399999856948853,-0.011635886505246162,0.06616926975548268,-0.004201412200927734,0.0003,-0.024631357792764774,17030
5,125,5,22,-0.5703064739704132,0.2,0.0115026785,0.05999999865889549,-0.002505732700228691,0.06539765521883964,0.17226052284240723,0.0003,-0.008429725643713937,17040
6,150,6,22,-0.790013712644577,0.2,0.003993101,0.023999999463558196,1.7038016319274902,3.3883663415908813,-0.029318928718566895,0.0003,0.015921384094283297,17050
7,175,7,21,-0.7745011985301972,0.2,0.012693405,0.05199999883770943,-0.0013487115502357483,0.08265417590737342,-0.03345787525177002,0.0003,-0.020580506355501883,17060
8,200,9,21,-0.614245343208313,0.2,0.0050288294,0.03599999919533729,0.047868940979242325,0.16838982105255126,0.19111520051956177,0.0003,-0.012756068110466857,17070
9,225,10,20,-0.9226997554302215,0.2,0.015124688,0.05599999874830246,0.06442192196846008,0.25823916494846344,-0.06310415267944336,0.0003,-0.009043164032977202,17080
10,250,12,20,-0.5222757458686829,0.2,0.03684076,0.07999999821186066,-0.013383881188929081,0.021540031395852567,0.6185737252235413,0.0003,-0.011303149068728046,17090
1,25,0,27,-0.5758043467998505,0.2,0.024018869,0.10799999460577965,0.17169272899627686,0.4616427034139633,0.015516936779022217,0.0003,-0.029285863004624702,17100
2,50,1,26,-0.842919385433197,0.2,0.023122244,0.09599999636411667,-0.023784026503562927,0.06680641621351242,0.05614960193634033,0.0003,-0.02648835259303457,17110
3,75,3,24,-1.24505934715271,0.2,0.024375767,0.09599999785423279,-0.05861610546708107,0.06122401915490627,-0.10344290733337402,0.0003,-0.03433573642605907,17120
4,100,4,23,-1.2429334759712218,0.2,0.027964432,0.10799999609589576,-0.02742372825741768,0.04422528296709061,0.013701081275939941,0.0003,-0.010056401754729905,17130
5,125,5,23,-0.6533196032047272,0.2,0.0035882662,0.015999999642372132,0.2884291708469391,0.6527616381645203,-0.14113140106201172,0.0003,-0.010971461897715074,17140
6,150,6,22,-0.506981498003006,0.2,0.0035055398,0.011999999731779098,0.07577821612358093,0.2740426942706108,-0.15214884281158447,0.0003,-0.014109480952145504,17150
7,175,8,21,-0.6644263327121734,0.2,0.014572145,0.05599999874830246,0.4424695074558258,1.0623299300670623,-1.1371030807495117,0.0003,-0.00900395688693969,17160
8,200,9,21,-0.9124814212322235,0.2,0.025272066,0.12399999722838402,0.14002472162246704,0.3836969643831253,0.005502641201019287,0.0003,-0.03451807226240646,17170
9,225,10,20,-0.7654379606246948,0.2,0.026940465,0.1479999952018261,0.009619485586881638,0.15112006664276123,-0.5082809925079346,0.0003,-0.03899104691855584,17180
10,250,12,19,-0.9609651148319245,0.2,0.040861852,0.2519999951124191,-0.0501907654106617,0.03480335921049118,-0.04689228534698486,0.0003,-0.04571031576395033,17190
1,25,0,27,-1.0239686727523805,0.2,0.028900005,0.06799999848008156,-0.008712287992238998,0.058913521096110345,-0.010936737060546875,0.0003,-0.020393279688433096,17200
2,50,1,25,-0.5955860137939453,0.2,0.013284917,0.08399999812245369,-0.012242008000612259,0.017088863532990217,-0.03403306007385254,0.0003,-0.012461639320477502,17210
3,75,3,24,-0.13101750761270523,0.2,0.004511547,0.019999999552965164,-0.01139567606151104,0.01543263765051961,0.03467506170272827,0.0003,-0.009311293378006269,17220
4,100,4,23,-0.6292855024337769,0.2,0.038685907,0.10799999460577965,-0.011427017860114574,0.021717214956879616,0.050956904888153076,0.0003,-0.012684814682695843,17230
5,125,5,22,-0.5005357712507248,0.2,0.012398145,0.05599999874830246,0.012217611074447632,0.12770818695425987,-0.02117919921875,0.0003,-0.023631288873032473,17240
6,150,6,21,-0.8976414680480957,0.2,0.014230669,0.06799999848008156,0.17582735419273376,0.4611603707075119,-0.02380204200744629,0.0003,-0.02000392646720872,17250
7,175,8,21,-0.3559111773967743,0.2,2.4247169e-05,0.0,0.10562315583229065,0.21484360098838806,-0.020407676696777344,0.0003,0.0036326529979703536,17260
8,200,9,20,-0.3049696385860443,0.2,4.249096e-05,0.0,0.05223813280463219,0.15267303511500357,-0.0002837181091308594,0.0003,0.000234564778165236,17270
9,225,11,20,-0.26065713763237,0.2,9.219646e-06,0.0,0.03658069670200348,0.12589964568614959,-0.010136008262634277,0.0003,8.234548530765551e-05,17280
10,250,12,19,-0.31788927912712095,0.2,0.000119032855,0.0,0.4286477267742157,1.0548569560050964,-0.002525925636291504,0.0003,-0.0010536446572515957,17290
1,25,0,29,-0.3034490406513214,0.2,0.010470834,0.043999999016523364,-0.010687300935387611,0.05625790320336819,-0.03535497188568115,0.0003,-0.023142739899456543,17300
2,50,1,25,-1.052794599533081,0.2,0.036620386,0.13199999630451204,-0.05990011617541313,0.027877051196992398,-0.024162888526916504,0.0003,-0.03907460664585329,17310
3,75,3,24,-0.8515817701816559,0.2,0.098144874,0.17599999532103539,-0.017686108127236366,0.04474177062511444,0.009218692779541016,0.0003,-0.024723005309700598,17320
4,100,4,23,-0.5666406393051148,0.2,0.035553124,0.1799999937415123,-0.004444882273674011,0.07253865078091622,-0.032538652420043945,0.0003,-0.014415630841627803,17330
5,125,5,22,-0.1628491073846817,0.2,0.0008736443,0.0,-0.0028412509709596634,0.023482240736484528,-0.14936339855194092,0.0003,-0.005715286392761953,17340
6,150,6,22,-0.22502843886613846,0.2,7.097959e-05,0.0,0.013235053047537804,0.055897052958607675,0.0026755928993225098,0.0003,-0.0018236474709119933,17350
7,175,8,21,-0.49641714692115785,0.2,0.011056211,0.043999999016523364,-0.012384753674268723,0.0619363185018301,0.06929075717926025,0.0003,-0.02121823953837154,17360
8,200,9,21,-0.3179272264242172,0.2,0.0016635752,0.015999999642372132,0.018303481861948967,0.08860726095736027,-0.017375469207763672,0.0003,-0.002599783567246039,17370
9,225,10,20,-0.5742949783802033,0.2,0.010487666,0.03999999910593033,-0.0017647510394454002,0.052315103262662886,0.008035361766815186,0.0003,-0.006761595721822289,17380
10,250,12,20,-0.46222397685050964,0.2,0.042952538,0.08399999812245369,0.026180043816566467,0.15013945400714873,0.005920767784118652,0.0003,-0.030704947836697017,17390
1,25,1,24,-0.23162321746349335,0.2,0.0006581306,0.0,-0.008554123342037201,0.005407296528574079,-0.07064199447631836,0.0003,-0.004263377851223993,17400
2,50,2,24,-1.1558141231536865,0.2,0.010846033,0.043999999016523364,-0.010083507746458054,0.08603414297103881,-0.031770944595336914,0.0003,-0.021505489970557436,17410
3,75,3,23,-0.37002582252025606,0.2,0.02870461,0.09999999552965164,-0.009128894656896591,0.07480832114815712,0.05406081676483154,0.0003,-0.03244077200070024,17420
4,100,4,22,-0.22672082781791686,0.2,5.3987504e-05,0.0,0.008955777622759342,0.028736546263098718,-0.0351262092590332,0.0003,-0.0002997634306083796,17430
5,125,5,22,-0.2122062012553215,0.2,9.367466e-06,0.0,0.22102852165699005,0.5373703747987747,-0.03656661510467529,0.0003,-0.000744843725755473,17440
6,150,6,21,-0.16539966315031052,0.2,2.7894973e-07,0.0,0.006124754436314106,0.012888823542743922,-0.056937575340270996,0.0003,-5.922484368028336e-05,17450
7,175,8,21,-0.14039989709854125,0.2,0.0011146927,0.003999999910593033,0.027480073273181915,0.10556793734431266,-0.13481175899505615,0.0003,-0.007242228889023039,17460
8,200,9,20,-0.32994686961174013,0.2,0.003629899,0.011999999731779098,0.20098882913589478,0.4635258674621582,0.012365400791168213,0.0003,-0.009311153651913174,17470
9,225,11,20,-0.8254613637924194,0.2,0.023185082,0.09599999561905861,0.02210298180580139,0.13725037425756453,-0.00662386417388916,0.0003,-0.027920989826321473,17480
10,250,12,19,-0.49383220374584197,0.2,0.0037664508,0.023999999463558196,0.25962403416633606,0.5754033207893372,-0.20482468605041504,0.0003,-0.004745820472715679,17490
1,25,0,27,-0.1724663034081459,0.2,0.00015887737,0.0,0.7354323267936707,1.7538084387779236,-0.42344725131988525,0.0003,0.0019017748853658034,17500
2,50,1,25,-0.6205963969230652,0.2,0.008597596,0.05199999883770943,0.02505808137357235,0.12117625251412392,0.04920351505279541,0.0003,-0.015924803627654784,17510
3,75,3,24,-0.12877998501062393,0.2,9.9050994e-05,0.0,0.9445889592170715,2.3592996478080748,-0.32640206813812256,0.0003,-0.00253073395136747,17520
4,100,4,23,-0.4799775034189224,0.2,8.384943e-05,0.0,2.1179354190826416,4.256523132324219,-0.028221964836120605,0.0003,-0.00032691358662848555,17530
5,125,5,22,-0.48619644045829774,0.2,0.001419723,0.0,0.10903328657150269,0.2601200222969055,-0.4397275447845459,0.0003,-0.005508686187793543,17540
6,150,6,22,-0.15501009970903395,0.2,0.005900061,0.019999999552965164,-0.004900637548416853,0.014755165949463845,0.2838882803916931,0.0003,-0.007208048652857002,17550
7,175,8,21,-0.17331688851118088,0.2,5.0807e-06,0.0,0.002095719100907445,0.007149067707359791,-0.23376846313476562,0.0003,5.105972099102018e-05,17560
8,200,9,20,-0.18132550716400148,0.2,0.004398074,0.015999999642372132,-0.013100982643663883,0.005432872055098415,-0.012716293334960938,0.0003,-0.009288474870845675,17570
9,225,11,20,-0.17954461127519608,0.2,5.38826e-07,0.0,0.004453668370842934,0.009183341450989247,-0.4293477535247803,0.0003,2.278184830935004e-05,17580
10,250,12,19,-0.4391626358032227,0.2,0.014514989,0.06399999856948853,0.08282184600830078,0.2713303744792938,-0.16056561470031738,0.0003,-0.02390224830247405,17590
1,25,0,28,-0.14836573898792266,0.2,1.3017655e-06,0.0,0.0008430685265921056,0.00493530830135569,0.07152867317199707,0.0003,4.448843022402116e-05,17600
2,50,2,23,-0.2529190719127655,0.2,0.002299559,0.007999999821186066,0.013892516493797302,0.08006519600749015,-0.27013373374938965,0.0003,-0.00420162621245197,17610
3,75,3,23,-0.2234094560146332,0.2,0.0039747856,0.015999999642372132,0.018816480413079262,0.09727618545293808,0.2743505835533142,0.0003,-0.013781839211704039,17620
4,100,4,23,-0.17871673554182052,0.2,4.479885e-06,0.0,0.003245991189032793,0.00993416435085237,-0.4003119468688965,0.0003,-1.3461111013413073e-06,17630
5,125,5,22,-0.38900833427906034,0.2,0.0017208337,0.011999999731779098,0.03771202266216278,0.10966232493519783,-0.1344923973083496,0.0003,-0.007118481726850945,17640
6,150,6,21,-0.5724410712718964,0.2,0.0011461353,0.0,0.2780182659626007,0.6188122808933259,-1.5216891765594482,0.0003,-0.005833091418957359,17650
7,175,8,21,-0.7977019309997558,0.2,0.002213242,0.0,0.5635324120521545,1.229924237728119,-0.0670938491821289,0.0003,-0.009415159520460037,17660
8,200,9,20,-0.42553303837776185,0.2,0.0081646675,0.04799999892711639,-0.011257319711148739,0.02265954539179802,0.11039435863494873,0.0003,-0.013682121195830278,17670
9,225,11,20,-0.3650205969810486,0.2,0.006496749,0.03599999919533729,-0.026753205806016922,0.009420260787010193,0.014904618263244629,0.0003,-0.017971638552845094,17680
10,250,12,19,-0.5921477735042572,0.2,0.017366717,0.05599999874830246,0.11200100183486938,0.26648887544870375,-0.024000167846679688,0.0003,-0.0014325785182876416,17690
1,25,0,25,-0.5950386881828308,0.2,0.002601483,0.015999999642372132,0.8453797698020935,1.7983059406280517,0.09989434480667114,0.0003,-0.016250310247763623,17700
2,50,2,23,-0.5286505937576294,0.2,0.0071430467,0.043999999016523364,-0.008705087006092072,0.0773014821112156,-0.05271100997924805,0.0003,-0.014962003107181942,17710
3,75,3,23,-0.8671389579772949,0.2,0.0056577823,0.031999999284744264,0.24380740523338318,0.5646591305732727,0.00041037797927856445,0.0003,-0.016008835538756472,17720
4,100,4,22,-0.603691291809082,0.2,0.008850724,0.03599999919533729,0.020285483449697495,0.10687275379896163,-0.32252025604248047,0.0003,-0.012259150261758122,17730
5,125,5,22,-0.450670400261879,0.2,0.05578041,0.07999999821186066,-0.008620105683803558,0.06002454645931721,0.03851187229156494,0.0003,-0.0247315934244547,17740
6,150,6,21,-0.4259327083826065,0.2,0.040892284,0.07999999821186066,0.013969631865620613,0.1219252273440361,-0.056874632835388184,0.0003,-0.01841630987450458,17750
7,175,8,21,-0.688165158033371,0.2,0.018618764,0.08799999728798866,0.4365749657154083,0.9278980791568756,0.02960759401321411,0.0003,-0.014055477404966866,17760
8,200,9,20,-0.2003850370645523,0.2,0.013387694,0.043999999016523364,-0.007915394380688667,0.03298922702670097,-0.3069026470184326,0.0003,-0.011759691619546686,17770
9,225,10,20,-0.5142120242118835,0.2,0.0070324014,0.023999999463558196,0.700287938117981,1.6693668603897094,-0.023273468017578125,0.0003,-0.016313472315670197,17780
10,250,12,20,-0.4024250864982605,0.2,0.00082556484,0.0,0.04916868731379509,0.10887932479381561,0.048748791217803955,0.0003,-0.002246934620023211,17790
1,25,0,27,-0.17733553647994996,0.2,9.937286e-06,0.0,0.0866229236125946,0.20004651993513106,0.06679356098175049,0.0003,-0.00016975760110646832,17800
2,50,2,24,-0.8525897800922394,0.2,0.0005662274,0.0,1.3836872577667236,2.811985445022583,0.04468196630477905,0.0003,-0.004872223178622903,17810
3,75,3,23,-0.7498878061771392,0.2,0.0069641853,0.04799999892711639,0.43416160345077515,0.9941172301769257,0.02784895896911621,0.0003,-0.015580974913201828,17820
4,100,4,22,-0.5974659562110901,0.2,0.0037294268,0.007999999821186066,0.11346927285194397,0.30473274886608126,0.015245795249938965,0.0003,-0.01624440369755078,17830
5,125,5,21,-0.23859827518463134,0.2,0.00021178483,0.0,0.029187925159931183,0.09539946466684342,-1.5927765369415283,0.0003,-0.0012337009753100147,17840
6,150,7,21,-0.39951878786087036,0.2,0.0023562098,0.015999999642372132,-0.020015966147184372,0.015231468714773655,0.16138261556625366,0.0003,-0.012664379935711612,17850
7,175,8,20,-0.15738930702209472,0.2,5.865097e-07,0.0,0.010469099506735802,0.038898988999426364,-0.008036136627197266,0.0003,-6.048047442899218e-05,17860
8,200,9,20,-0.3211518883705139,0.2,0.0017949104,0.0,0.1626264750957489,0.38723919093608855,-0.5385099649429321,0.0003,-0.009621191908023264,17870
9,225,11,19,-0.32609441578388215,0.2,0.013402161,0.07199999839067459,0.034286510199308395,0.19445305317640305,0.3500599265098572,0.0003,-0.032699365966021784,17880
10,250,13,18,-0.5471522510051727,0.2,0.004277723,0.023999999463558196,0.22459939122200012,0.48809564113616943,0.038738787174224854,0.0003,-0.0089463515989479,17890
1,25,0,26,-0.702188640832901,0.2,0.003185129,0.003999999910593033,0.09612929821014404,0.2737965300679207,-1.5968961715698242,0.0003,-0.011911046709865047,17900
2,50,2,24,-0.2220547080039978,0.2,2.0503997e-07,0.0,0.06561771035194397,0.14700441658496857,-0.023677945137023926,0.0003,2.9656409293110643e-05,17910
3,75,3,23,-0.390869203209877,0.2,0.0033705973,0.031999999284744264,4.228930950164795,8.605102920532227,-0.005972623825073242,0.0003,-0.0043510376679478215,17920
4,100,4,22,-0.49632485806941984,0.2,0.064379774,0.23199999034404756,4.535412788391113,10.197740840911866,0.27172982692718506,0.0003,-0.018563411645591544,17930
5,125,5,22,-0.4171671450138092,0.2,0.0054610274,0.02799999937415123,0.03603510558605194,0.12229745760560036,0.025769293308258057,0.0003,-0.0122180023705587,17940
6,150,7,21,-0.9967744886875153,0.2,0.020231813,0.1879999928176403,4.795830726623535,9.751911735534668,0.10379147529602051,0.0003,0.0014800719894118685,17950
7,175,8,20,-0.4706447273492813,0.2,0.0063817548,0.04799999892711639,2.935606002807617,6.208995294570923,0.37164926528930664,0.0003,-0.00324981418313115,17960
8,200,9,20,-0.1337067663669586,0.2,0.00014911413,0.0,0.1980060487985611,0.6221227526664734,0.2459900975227356,0.0003,-0.0012873215562436257,17970
9,225,11,19,-0.2280259519815445,0.2,0.003998947,0.023999999463558196,-0.0014502964913845062,0.021364271361380815,0.1213269829750061,0.0003,-0.005646257279906486,17980
10,250,12,19,-0.5484167575836182,0.2,0.0029929136,0.023999999463558196,0.03531616926193237,0.12076440379023552,-25.890975952148438,0.0003,-0.00042543171584839,17990
1,25,0,27,-0.4863920360803604,0.2,0.0028608488,0.003999999910593033,0.034347016364336014,0.17132871747016906,-0.004983425140380859,0.0003,-0.012753476688638443,18000
2,50,2,24,-0.18946174830198287,0.2,3.089428e-05,0.0,0.02383597195148468,0.09674788415431976,0.03003716468811035,0.0003,-0.0012769916860852603,18010
3,75,3,23,-0.43129831552505493,0.2,0.03141276,0.043999999016523364,0.02653536945581436,0.12428438514471055,-0.14087295532226562,0.0003,-0.020491504149278583,18020
4,100,4,22,-0.77123983502388,0.2,0.0030847192,0.007999999821186066,0.9558189511299133,2.0098380208015443,0.02843374013900757,0.0003,-0.009851563241914718,18030
5,125,5,22,-0.7117420792579651,0.2,0.01153393,0.05199999883770943,0.06856147944927216,0.19835911095142364,-0.09247910976409912,0.0003,-0.01267265220452174,18040
6,150,6,21,-0.4915300667285919,0.2,0.009652708,0.043999999016523364,0.17566178739070892,0.44582232236862185,0.1386374831199646,0.0003,-0.020784064425155437,18050
7,175,8,21,-0.3630022555589676,0.2,0.019173395,0.031999999284744264,0.03561043366789818,0.09723631739616394,-0.02105259895324707,0.0003,-0.006230824117548828,18060
8,200,9,20,-0.7939579725265503,0.2,0.012661583,0.04799999892711639,0.33738255500793457,0.7647743046283721,0.11692112684249878,0.0003,-0.01663688060361892,18070
9,225,11,20,-0.6848825514316559,0.2,0.023237208,0.07199999839067459,1.3747230768203735,3.095544624328613,0.026471614837646484,0.0003,-0.026338157666847196,18080
10,250,12,19,-0.6401194870471955,0.2,0.0014122509,0.0,0.0785023421049118,0.20462466031312943,-1.01314377784729,0.0003,-0.008563012651633528,18090
1,25,0,27,-0.4216933935880661,0.2,0.0010821604,0.0,0.16894468665122986,0.4605906009674072,-0.31579065322875977,0.0003,-0.007054752616910775,18100
2,50,1,25,-0.4788845032453537,0.2,0.0020473886,0.007999999821186066,0.12494361400604248,0.3699223667383194,-0.08988082408905029,0.0003,-0.008046552429819798,18110
3,75,3,24,-0.5927292883396149,0.2,0.014725733,0.031999999284744264,-0.013162946328520775,0.030232299491763114,0.05916708707809448,0.0003,-0.015947691051289504,18120
4,100,4,23,-0.4549800843000412,0.2,0.016775832,0.07999999821186066,3.299736499786377,6.913366365432739,-1.611280918121338,0.0003,0.009042245749384037,18130
5,125,5,22,-1.058712410926819,0.2,0.036527324,0.10799999684095382,-0.04424697905778885,0.023609631322324277,-0.058911800384521484,0.0003,-0.030944035477936182,18140
6,150,6,21,-0.558403366804123,0.2,0.044598535,0.07199999839067459,0.0176408514380455,0.0989739514887333,-0.659711480140686,0.0003,-0.01591338911931963,18150
7,175,8,21,-0.7006298243999481,0.2,0.023900662,0.07599999830126762,0.06303039193153381,0.21887431889772416,-0.13112866878509521,0.0003,-0.021291377388872944,18160
8,200,9,20,-0.5640648186206818,0.2,0.0028445243,0.011999999731779098,3.4534120559692383,7.174592399597168,-1.1186208724975586,0.0003,-0.008252819569082703,18170
9,225,10,20,-0.4839307278394699,0.2,0.0067054746,0.019999999552965164,0.06007431074976921,0.2033049002289772,0.02459096908569336,0.0003,-0.01899528847634784,18180
10,250,12,19,-0.8205894470214844,0.2,0.019927548,0.06399999856948853,0.0342353917658329,0.14077792465686798,-0.09665989875793457,0.0003,-0.01960429584886896,18190
1,25,0,27,-0.40022821724414825,0.2,0.008851456,0.015999999642372132,0.08701696991920471,0.27934444397687913,-0.6555358171463013,0.0003,-0.010991172416339267,18200
2,50,2,24,-0.8558306157588959,0.2,0.03948723,0.11599999442696571,0.00024316459894180298,0.10807718932628632,-0.11604893207550049,0.0003,-0.023362423231824893,18210
3,75,3,23,-0.1588813453912735,0.2,0.00013986349,0.0,0.15151652693748474,0.3983274310827255,0.04087257385253906,0.0003,0.0022057485070543946,18220
4,100,4,22,-0.18798045814037323,0.2,0.0029374766,0.019999999552965164,0.052817635238170624,0.13343803212046623,-0.009908318519592285,0.0003,-0.007851539910537752,18230
5,125,5,22,-0.6893798112869263,0.2,0.0012125421,0.003999999910593033,0.9274616241455078,2.023988330364227,0.008485555648803711,0.0003,-0.007079566278494554,18240
6,150,7,21,-1.2863932490348815,0.2,0.019855099,0.06399999856948853,0.007606819272041321,0.1758372664451599,-0.07551980018615723,0.0003,-0.032404988002031135,18250
7,175,8,20,-0.3706758588552475,0.2,0.012960775,0.04799999892711639,0.39945104718208313,0.8777923107147216,0.05210316181182861,0.0003,-0.01998627271689486,18260
8,200,9,20,-0.6147783935070038,0.2,0.012180843,0.04799999892711639,-0.007266298867762089,0.03411620743572712,-0.27986323833465576,0.0003,-0.014367557164281664,18270
9,225,11,19,-0.845802390575409,0.2,0.010777333,0.03999999910593033,0.285427063703537,0.6863538682460785,-0.29861366748809814,0.0003,-0.023848660331219663,18280
10,250,12,19,-1.2836623191833496,0.2,0.026351802,0.1319999985396862,0.08303362131118774,0.22255290150642396,0.10163390636444092,0.0003,-0.0165893609840424,18290
1,25,0,27,-0.9306280314922333,0.2,0.015063807,0.04799999892711639,1.4097464084625244,2.9808456659317017,-1.2465100288391113,0.0003,-0.02310740314424038,18300
2,50,2,24,-0.3747266858816147,0.2,0.006409309,0.03599999919533729,0.03974538296461105,0.14665355533361435,-0.018660783767700195,0.0003,-0.015275549027137458,18310
3,75,3,22,-1.3370619297027588,0.2,0.0108388085,0.06399999856948853,-0.015607694163918495,0.05235639736056328,0.18454694747924805,0.0003,-0.023256808687932916,18320
4,100,4,22,-0.20200600773096083,0.2,0.0014388346,0.007999999821186066,0.6494222283363342,1.5025830268859863,-1.6234962940216064,0.0003,-0.008752195343375036,18330
5,125,5,21,-0.17962328046560289,0.2,0.0020461415,0.011999999731779098,0.02031194418668747,0.04747069701552391,0.6599843502044678,0.0003,-0.002650803545839153,18340
6,150,7,21,-0.7963814437389374,0.2,0.0049788496,0.043999999016523364,11.759011268615723,24.35109977722168,-0.6134968996047974,0.0003,-0.006449765430298271,18350
7,175,8,20,-1.1781304121017455,0.2,0.028651146,0.11599999666213989,0.3304283916950226,0.7896184802055359,-0.18986785411834717,0.0003,-0.03200107113644464,18360
8,200,9,20,-1.1279685020446777,0.2,0.02606188,0.11199999749660491,0.006689414381980896,0.19256175607442855,0.02681511640548706,0.0003,-0.041751669924705935,18370
9,225,11,20,-0.5978779911994934,0.2,0.007916448,0.031999999284744264,0.5843318700790405,1.2022476673126221,-0.10158097743988037,0.0003,-0.003591451513286259,18380
10,250,12,19,-1.043702983856201,0.2,0.04404842,0.09199999794363975,-0.06161040440201759,0.016484843287616967,0.06196022033691406,0.0003,-0.036317000864073634,18390
1,25,1,23,-0.8316724717617034,0.2,0.014868557,0.06399999856948853,1.6585270166397095,3.712908172607422,-3.5485215187072754,0.0003,-0.022847336860373702,18400
2,50,2,22,-0.9097583055496216,0.2,0.003238511,0.011999999731779098,2.2854883670806885,4.934777069091797,-0.9495151042938232,0.0003,-0.0039441100260596326,18410
3,75,3,22,-0.21159121990203858,0.2,4.0769575e-07,0.0,0.07720939815044403,0.16726417392492293,-8.881814002990723,0.0003,-0.00014184713141744963,18420
4,100,4,21,-1.6775390386581421,0.2,0.04611799,0.15999999567866324,1.6609052419662476,3.4820664644241335,0.059518516063690186,0.0003,-0.038458049433305774,18430
5,125,6,20,-1.002076470851898,0.2,0.008758872,0.03999999910593033,0.46793466806411743,1.0806695699691773,0.22092676162719727,0.0003,-0.008599613806261886,18440
