time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/value_loss,train/n_updates,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/learning_rate,train/explained_variance,train/clip_fraction,train/loss
200,8,20,9,-0.28216328024864196,3.581906533241272,21870,-0.003641138705774338,0.2,0.0013324046,0.0003,-4.412721633911133,0.003999999910593033,1.662670612335205
225,9,19,11,-0.5217767477035522,2.162478303909302,21880,-0.005974277268862416,0.2,0.0023135017,0.0003,-0.5680108070373535,0.011999999731779098,0.9236495494842529
250,10,19,12,-0.11510877385735512,4.998203086853027,21890,-0.0018341623216983293,0.2,0.0017967104,0.0003,-13.137312889099121,0.011999999731779098,2.185807466506958
25,1,26,0,-0.006265081744641065,52.06700210571289,21900,2.501010833100281e-07,0.2,0.0,0.0003,-0.3682420253753662,0.0,22.040145874023438
50,2,23,2,-0.2246214509010315,0.6402125835418702,21910,-0.01164010132756097,0.2,0.0133896535,0.0003,-0.1457204818725586,0.05599999874830246,0.27536776661872864
75,3,22,3,-0.03363541252911091,16.879152011871337,21920,-1.3549327718465064e-06,0.2,6.9141386e-08,0.0003,0.3314363360404968,0.0,7.8116960525512695
100,4,21,4,-0.35609002113342286,2.587747776508331,21930,-0.0024369759394900826,0.2,0.0003798437,0.0003,0.3795216679573059,0.0,0.9048803448677063
125,5,21,5,-0.35010055303573606,1.1011717319488525,21940,-0.021545593481511104,0.2,0.02568947,0.0003,-3.2723326683044434,0.05999999865889549,0.45707079768180847
150,6,20,7,-0.03735987916588783,0.7092900753021241,21950,1.4204024911990133e-05,0.2,2.5272368e-07,0.0003,-0.4130408763885498,0.0,0.27610132098197937
175,7,20,8,-0.33205029666423796,1.5180023908615112,21960,-0.006254543575458271,0.2,0.007278273,0.0003,0.19239479303359985,0.02799999937415123,0.724730372428894
200,8,19,10,-0.12772008627653123,2.3207185864448547,21970,-0.0012180082443947527,0.2,0.00012242555,0.0003,-0.31661200523376465,0.0,0.9865167737007141
225,9,19,11,-0.4942931443452835,3.788811373710632,21980,-0.011462106098421998,0.2,0.008280349,0.0003,-6.376193523406982,0.03599999919533729,1.835157036781311
250,10,18,13,-0.6982959151268006,0.5740600824356079,21990,-0.012681612979620737,0.2,0.006611659,0.0003,0.20884627103805542,0.03599999919533729,0.24187485873699188
25,1,26,0,-0.2916080176830292,2.7546934843063355,22000,-0.006326222596689845,0.2,0.01060446,0.0003,-0.20918142795562744,0.031999999284744264,1.1709805727005005
50,2,24,2,-0.21617437303066253,0.25299976766109467,22010,-0.0002956737243948737,0.2,0.00040906906,0.0003,0.6633971631526947,0.0,0.10650690644979477
75,3,23,3,-0.07247075214982032,1.1525500953197478,22020,1.3741494549890377e-05,0.2,2.336502e-07,0.0003,0.08180570602416992,0.0,0.49801701307296753
100,4,21,4,-0.04603871367871761,0.9963559508323669,22030,6.040835187022253e-05,0.2,1.2397766e-07,0.0003,-0.4885523319244385,0.0,0.46341845393180847
125,5,20,6,-0.022160521894693374,1.463953959941864,22040,-9.876489341031913e-06,0.2,4.7683715e-09,0.0003,-0.9532909393310547,0.0,0.6431756615638733
150,6,20,7,-0.2554229900240898,0.706853860616684,22050,-0.00585841310163957,0.2,0.0099229645,0.0003,0.529505044221878,0.02799999937415123,0.31650006771087646
175,7,19,8,-0.18892067074775695,2.335784840583801,22060,-0.02094806766230626,0.2,0.006037221,0.0003,-0.16215920448303223,0.03599999919533729,1.058275580406189
200,8,19,10,-0.07352022901177406,1.1434463083744049,22070,0.0003939957532566041,0.2,4.0483474e-06,0.0003,-0.3867661952972412,0.0,0.49376532435417175
225,9,19,11,-0.48536133766174316,2.8433858871459963,22080,-0.022920314244925955,0.2,0.027645964,0.0003,0.2219420075416565,0.06399999856948853,1.3554258346557617
250,10,18,13,-0.07286264672875405,2.7758750200271605,22090,-0.0015483531652712656,0.2,0.00010545969,0.0003,-0.04435575008392334,0.0,1.1981607675552368
25,1,25,0,-0.13134229183197021,1.3337385535240174,22100,-0.0007970912309828825,0.2,0.00032714367,0.0003,-0.9579446315765381,0.0,0.5719740986824036
50,2,24,2,-0.8954199492931366,1.481531798839569,22110,-0.00385994997154917,0.2,0.0029239105,0.0003,0.2669905424118042,0.015999999642372132,0.6982321739196777
75,3,23,3,-0.06113331988453865,1.9494508743286132,22120,8.145594264377109e-05,0.2,3.1661987e-06,0.0003,-0.1402064561843872,0.0,0.8576609492301941
100,4,22,4,-0.2843044072389603,1.183454728126526,22130,-0.0005813675980604671,0.2,0.00014746428,0.0003,-0.10662198066711426,0.0,0.47685977816581726
125,5,21,5,-0.054897910729050634,1.6318206667900086,22140,5.717325043228527e-05,0.2,3.6239624e-07,0.0003,0.5271768867969513,0.0,0.7926746606826782
150,6,21,7,-0.052122059464454654,1.4357498407363891,22150,-6.187915677813294e-06,0.2,1.9073486e-08,0.0003,0.7800440490245819,0.0,0.6279191374778748
175,7,20,8,-0.1844121500849724,7.920724010467529,22160,-0.003804905595607977,0.2,0.0035188484,0.0003,-25.991849899291992,0.019999999552965164,3.8687286376953125
200,8,19,10,-0.09033154547214509,1.7295602560043335,22170,-0.00012252855437679954,0.2,5.8984756e-06,0.0003,0.381139874458313,0.0,0.73433518409729
225,9,19,11,-0.13281333148479463,36.64721260070801,22180,6.0324190963001455e-05,0.2,0.0001462531,0.0003,-1.9727568626403809,0.0,16.695486068725586
250,10,18,13,-0.0669983260333538,2.726517987251282,22190,-0.0001435205920424565,0.2,2.4540424e-05,0.0003,0.6059552431106567,0.0,1.2759119272232056
25,1,25,0,-0.16150297224521637,0.24790070354938507,22200,-0.004627255791798212,0.2,0.022263302,0.0003,0.787336990237236,0.05599999874830246,0.10665944963693619
50,2,24,2,-0.4898504763841629,2.496761679649353,22210,-0.00549210912780822,0.2,0.0068861386,0.0003,0.3652832508087158,0.043999999016523364,1.1465282440185547
75,3,23,3,-0.42716796398162843,0.7850518643856048,22220,-0.0020068373171380216,0.2,0.0012589192,0.0003,0.29441767930984497,0.007999999821186066,0.34544384479522705
100,4,22,4,-0.21315876245498658,11.844027423858643,22230,-0.002265304055064732,0.2,0.00023969889,0.0003,-4.072136402130127,0.0,5.815237998962402
125,5,21,5,-0.4008499503135681,3.3971745491027834,22240,-0.018931576672009953,0.2,0.012109017,0.0003,-1.3498156070709229,0.031999999284744264,1.4989573955535889
150,6,20,7,-0.04131515324115753,34.04273223876953,22250,-0.00032140802530946646,0.2,2.4089813e-05,0.0003,0.027776122093200684,0.0,11.864489555358887
175,7,20,8,-0.30702357888221743,11.980684947967529,22260,-0.00029399155797023014,0.2,2.4602412e-05,0.0003,0.6734609603881836,0.0,5.568483352661133
200,8,19,10,-0.1904151439666748,6.635621881484985,22270,6.026983134699293e-06,0.2,1.5258789e-07,0.0003,0.6877221167087555,0.0,2.857180118560791
225,9,18,11,-0.23897427022457124,0.7209279060363769,22280,-0.002692130675044524,0.2,0.0044684075,0.0003,-0.13796007633209229,0.019999999552965164,0.32772597670555115
250,10,18,13,-0.06930808313190936,2.6666765332221987,22290,0.018246751375496473,0.2,0.005797636,0.0003,-4.419555187225342,0.05199999883770943,0.9614728689193726
25,1,25,0,-0.1712028056383133,2.85999481678009,22300,-0.0021962930653243616,0.2,0.00060427666,0.0003,0.19800835847854614,0.0,1.1860100030899048
50,2,23,2,-0.7324388146400451,0.8787925779819489,22310,-0.023536573419347385,0.2,0.015610819,0.0003,-0.5932272672653198,0.07999999597668647,0.36217617988586426
75,3,22,3,-0.7858896851539612,2.270101010799408,22320,-0.001312234381679467,0.2,0.0006968331,0.0003,-3.7067155838012695,0.0,0.9735367894172668
100,4,22,4,-0.3890639543533325,0.951703143119812,22330,-0.00997856511175641,0.2,0.016135309,0.0003,-0.005755424499511719,0.043999999016523364,0.35007327795028687
125,5,21,5,-0.06721300706267357,1.3383807778358459,22340,-0.00015913724567511166,0.2,2.494335e-05,0.0003,-0.8223403692245483,0.0,0.5574086308479309
150,6,20,7,-0.40424700975418093,1.9185051560401916,22350,-0.0004867510598558056,0.2,0.00043913125,0.0003,0.5278100371360779,0.0,0.8535383939743042
175,7,20,8,-0.6219622373580933,2.9618923664093018,22360,-0.008097524895332242,0.2,0.003194611,0.0003,-2.253304958343506,0.015999999642372132,1.303010106086731
200,8,19,10,-0.665117210149765,0.7462113916873931,22370,-0.007649322561453964,0.2,0.005845387,0.0003,0.07461321353912354,0.023999999463558196,0.35293442010879517
225,9,19,11,-0.6088609099388123,1.2668343305587768,22380,-0.014921518549322953,0.2,0.013373763,0.0003,-0.27375006675720215,0.043999999016523364,0.5480057001113892
250,10,18,13,-0.9671518981456757,12.211105346679688,22390,-0.022520309969782916,0.2,0.01578382,0.0003,-1.5747575759887695,0.08799999728798866,5.814908504486084
25,1,26,0,-0.5541390359401703,19.077890586853027,22400,0.0014029073384591584,0.2,0.00036934137,0.0003,-3.0990781784057617,0.0,8.940208435058594
50,2,24,2,-0.2377233698964119,0.9164096474647522,22410,-0.008971062136814112,0.2,0.004800658,0.0003,-2.4084129333496094,0.02799999937415123,0.3979923129081726
75,3,23,3,-0.3847982704639435,3.5256552696228027,22420,-0.01937693997379384,0.2,0.0063995,0.0003,0.3587907552719116,0.03599999919533729,1.5391099452972412
100,4,22,4,-0.29468916058540345,1.4894019484519958,22430,-0.008690496522933255,0.2,0.011060626,0.0003,-0.37700819969177246,0.031999999284744264,0.5999376177787781
125,5,21,5,-0.005782201094552875,13.699280738830566,22440,-0.0006872374934464353,0.2,0.00024589538,0.0003,0.015912294387817383,0.0,6.530127048492432
150,6,21,7,-0.5060198843479157,2.3069556951522827,22450,-0.00875695624435302,0.2,0.01015168,0.0003,0.06463903188705444,0.05199999883770943,1.06401526927948
175,7,20,8,-0.33758051693439484,4.181034421920776,22460,-0.0010525439524791125,0.2,0.00011143923,0.0003,0.9129114225506783,0.0,1.9625731706619263
200,8,20,9,-0.005323966545984149,31.078163146972656,22470,2.4628638612966823e-07,0.2,0.0,0.0003,-0.4848518371582031,0.0,10.426937103271484
225,9,19,11,-0.3373789846897125,6.579021358489991,22480,-0.00011214255914460125,0.2,2.3665427e-05,0.0003,-0.7895013093948364,0.0,2.9498424530029297
250,10,19,13,-0.2547483444213867,16.417031478881835,22490,-0.003149636640911879,0.2,0.00043266057,0.0003,-4.213408946990967,0.0,7.6226887702941895
25,1,25,0,-0.060137972608208655,9.379478454589844,22500,-0.0009007451348006512,0.2,0.00016109705,0.0003,-1.2522895336151123,0.0,4.3271565437316895
50,2,20,2,-0.06338492855429649,1.430180847644806,22510,2.0074854818474818e-07,0.2,1.1920928e-08,0.0003,-3.963711738586426,0.0,0.6376999020576477
75,3,19,3,-0.19543509930372238,10.253147315979003,22520,-0.0006638660236202298,0.2,5.6409834e-05,0.0003,-0.3704714775085449,0.0,4.777402877807617
100,4,19,5,-0.7489913880825043,1.3718435883522033,22530,-0.009148178621195236,0.2,0.0038304043,0.0003,-1.6478559970855713,0.015999999642372132,0.6190721392631531
125,5,19,6,-0.43789322674274445,9.418085479736328,22540,-0.005213226736290366,0.2,0.0023311446,0.0003,-2.4963505268096924,0.007999999821186066,4.17642068862915
150,6,19,7,-0.4321232080459595,1.8099326372146607,22550,-0.007365876543801164,0.2,0.018649425,0.0003,0.038911283016204834,0.02799999937415123,0.6844442486763
175,7,19,9,-0.20268366038799285,5.746501064300537,22560,-0.000959596128406659,0.2,0.00022951125,0.0003,-1.1332459449768066,0.0,2.4735124111175537
200,8,18,10,-0.049107886478304864,15.366096115112304,22570,-3.192663124380601e-05,0.2,1.1496543e-05,0.0003,0.24471181631088257,0.0,6.949505805969238
225,9,18,12,-0.005240443116053939,7.321568441390991,22580,2.5081633765466903e-07,0.2,0.0,0.0003,0.2105843424797058,0.0,1.595982551574707
250,10,18,13,-0.08023880645632744,7.3504187107086185,22590,-0.0002690722870756446,0.2,2.8262139e-05,0.0003,0.7988113462924957,0.0,3.552755832672119
25,1,26,0,-0.20254725813865662,1.516193699836731,22600,-0.00498047959012915,0.2,0.0007706761,0.0003,0.31712645292282104,0.023999999463558196,0.7171069979667664
50,2,23,2,-0.15583402812480926,1.3910398483276367,22610,0.0002514281243493954,0.2,0.0004473853,0.0003,-0.8488354682922363,0.0,0.6354652047157288
75,3,22,3,-0.07381915748119354,7.947854375839233,22620,-0.0009857115587220023,0.2,9.371996e-05,0.0003,0.006632506847381592,0.0,2.857295274734497
100,4,20,4,-0.6211070895195008,0.42746234238147734,22630,-0.011885466257110266,0.2,0.034504652,0.0003,0.6877090036869049,0.05599999874830246,0.17535042762756348
125,5,20,6,-0.11302791312336921,56.45781898498535,22640,0.0004055652500246865,0.2,3.2877922e-06,0.0003,-1.4307575225830078,0.0,27.064661026000977
150,6,19,7,-0.01757584735751152,4.521340084075928,22650,-4.395556234157993e-05,0.2,3.8146972e-08,0.0003,-0.21822738647460938,0.0,2.1085095405578613
175,7,19,8,-0.0541666604578495,0.9997795939445495,22660,-6.188130298685479e-05,0.2,2.5987626e-07,0.0003,0.7237785756587982,0.0,0.33854156732559204
200,8,19,10,-0.08097325116395951,6.698637962341309,22670,-4.080033100422043e-05,0.2,5.38826e-07,0.0003,-8.751317977905273,0.0,3.2627696990966797
225,9,18,11,-0.6885572612285614,2.4365517616271974,22680,-0.012867177939973828,0.2,0.0051943017,0.0003,-1.5475282669067383,0.019999999552965164,1.1204149723052979
250,10,18,13,-0.13560124039649962,0.3520068466663361,22690,-0.010170193144585938,0.2,0.013729036,0.0003,0.6350550651550293,0.023999999463558196,0.13846008479595184
25,1,26,0,-0.06723419427871705,2.509078049659729,22700,0.0036520940144546543,0.2,9.1478825e-05,0.0003,-3.700087547302246,0.0,1.1530961990356445
50,2,24,2,-0.20189831107854844,2.451284670829773,22710,-0.004794683149084733,0.2,0.002856438,0.0003,0.5742261409759521,0.011999999731779098,1.0383065938949585
75,3,23,3,-0.48496363759040834,0.24527382254600524,22720,-0.012810242232866642,0.2,0.020778302,0.0003,0.4281218647956848,0.06399999856948853,0.09726648032665253
100,4,22,4,-0.27456792891025544,1.1939539670944215,22730,-0.01191039315424831,0.2,0.019156747,0.0003,0.35247713327407837,0.05999999865889549,0.5150672197341919
125,5,21,5,-0.0689450241625309,0.8450768113136291,22740,-0.0004183902664517625,0.2,2.2745132e-06,0.0003,-3.0711536407470703,0.0,0.36385393142700195
150,6,20,7,-0.37383440136909485,3.578199934959412,22750,-0.0044514688409400096,0.2,0.003306787,0.0003,0.17378658056259155,0.019999999552965164,1.6331788301467896
175,7,19,8,-0.28892921805381777,1.1780991315841676,22760,-0.020985090304166933,0.2,0.012478628,0.0003,0.3256167769432068,0.05999999865889549,0.5344948768615723
200,8,19,10,-0.5125011414289474,0.6340406000614166,22770,-0.016412172518670685,0.2,0.04219966,0.0003,0.07146084308624268,0.07999999821186066,0.28075486421585083
225,9,18,11,-0.37663184106349945,6.214782476425171,22780,0.009422971740819807,0.2,0.008354294,0.0003,0.30862295627593994,0.05999999865889549,2.942674160003662
250,10,18,13,-0.008085661567747593,22.355064964294435,22790,1.599788627792975e-07,0.2,7.152557e-09,0.0003,-1.5183255672454834,0.0,9.649417877197266
25,1,19,1,-0.1955177053809166,2.3472342491149902,22800,-0.000974340420158093,0.2,0.00010428905,0.0003,-0.3634977340698242,0.0,1.0237599611282349
50,2,20,2,-0.2295805111527443,1.02838054895401,22810,-0.009210478145629253,0.2,0.025318448,0.0003,0.31679511070251465,0.09599999785423279,0.4677068591117859
75,3,20,3,-0.20224321037530898,0.5286424040794373,22820,-0.021852587928995425,0.2,0.03330703,0.0003,0.16274982690811157,0.12399999424815178,0.20713374018669128
100,4,20,4,-0.25913152396678923,9.146312999725343,22830,-0.001486885994964382,0.2,0.03494984,0.0003,-0.08973562717437744,0.031999999284744264,4.399051189422607
125,5,20,6,-0.008947631437331438,13.048013019561768,22840,1.2159347271278875e-07,0.2,2.1457671e-08,0.0003,-2.4632067680358887,0.0,5.579428672790527
150,6,19,7,-0.40953760147094725,1.2378084301948546,22850,-0.0023473998719492073,0.2,0.00063116313,0.0003,-2.021516799926758,0.0,0.536560595035553
175,7,19,9,-0.7415193974971771,13.375021362304688,22860,7.431554453987132e-05,0.2,9.419918e-06,0.0003,-1.6092355251312256,0.0,6.447186470031738
200,8,18,10,-0.0742325447499752,1.6176731944084168,22870,-9.542464911760363e-06,0.2,2.2649765e-07,0.0003,0.4343780279159546,0.0,0.7574820518493652
225,9,18,12,-0.5294525921344757,6.0041345119476315,22880,-0.0007582816896466227,0.2,0.000115420815,0.0003,-7.040901184082031,0.0,2.6654653549194336
250,10,18,13,-0.8379780173301696,0.914785897731781,22890,-0.01573476407956349,0.2,0.014854555,0.0003,0.5930421054363251,0.04799999892711639,0.3814367949962616
25,1,27,0,-0.3446247100830078,20.473483848571778,22900,-0.0081541219884528,0.2,0.0063824914,0.0003,-0.2845282554626465,0.02799999937415123,9.876922607421875
50,2,25,1,-0.21981453895568848,1.23514062166214,22910,-0.0030154332269450635,0.2,0.00036985634,0.0003,-0.663993239402771,0.0,0.49784210324287415
75,3,23,3,-0.48371819257736204,1.8066777229309081,22920,-0.004782161839888488,0.2,0.0050456,0.0003,0.7292323708534241,0.023999999463558196,0.7364913821220398
100,4,23,4,-0.14317176789045333,1.6577730774879456,22930,-0.0006517655774956665,0.2,0.00020177125,0.0003,0.2300291657447815,0.0,0.7630908489227295
125,5,22,5,-0.23822752237319947,2.280889356136322,22940,-0.00026066302219973636,0.2,3.1161308e-05,0.0003,0.7653737664222717,0.0,0.7239564061164856
150,6,21,6,-0.6502377271652222,13.513044929504394,22950,-0.007559601165819174,0.2,0.0030128334,0.0003,0.14680850505828857,0.015999999642372132,6.4085307121276855
175,7,20,8,-0.7086624145507813,6.241877555847168,22960,-0.012531212969683025,0.2,0.0065176296,0.0003,-0.2931751012802124,0.02799999937415123,2.985724449157715
200,8,20,9,-1.3461254477500915,1.52288076877594,22970,-0.018956394203007675,0.2,0.012861188,0.0003,0.5213728249073029,0.04799999892711639,0.6412633657455444
225,9,19,11,-0.11527388840913773,1.1408021092414855,22980,-0.005232464010943616,0.2,0.0037246703,0.0003,-1.799424409866333,0.015999999642372132,0.4246911108493805
250,10,18,13,-0.1575555682182312,3.5603272199630736,22990,-0.007410556611604946,0.2,0.0027674865,0.0003,0.21210283041000366,0.019999999552965164,1.7862054109573364
25,1,25,0,-0.2754945158958435,5.658232927322388,23000,-0.0084613083517179,0.2,0.011472289,0.0003,0.3689681887626648,0.02799999937415123,2.646214723587036
50,2,23,2,-0.26330884695053103,2.1156360149383544,23010,-0.007773711833171504,0.2,0.022198668,0.0003,-4.229297637939453,0.02799999937415123,0.9344555139541626
75,3,22,3,-0.3341969907283783,0.5002957612276078,23020,-0.0010023469774750992,0.2,0.0052406285,0.0003,-0.8225497007369995,0.023999999463558196,0.20485447347164154
100,4,21,4,-0.3047167032957077,6.318277597427368,23030,-0.00035036038307580954,0.2,0.0004561424,0.0003,-0.30904269218444824,0.0,3.1472692489624023
125,5,21,5,-0.03917778432369232,1.517986822128296,23040,-0.0016393894980723188,0.2,0.000672462,0.0003,0.07286006212234497,0.0,0.5917770266532898
150,6,20,7,-0.4335413336753845,3.8631299257278444,23050,-0.014292941153049554,0.2,0.022172758,0.0003,-4.021782398223877,0.05999999865889549,1.6719170808792114
175,7,20,8,-0.2932579964399338,7.064210605621338,23060,-0.016721080533694456,0.2,0.008843696,0.0003,-1.0418221950531006,0.019999999552965164,3.0101890563964844
200,8,19,10,-0.09679862335324288,1.1990779519081116,23070,-0.0010712101196404867,0.2,0.00019223212,0.0003,-2.2204556465148926,0.0,0.49424314498901367
225,9,19,11,-0.8052092015743255,3.708897566795349,23080,-0.01233962170709857,0.2,0.0070410846,0.0003,-5.750706195831299,0.031999999284744264,1.7397915124893188
250,10,18,13,-0.3011924743652344,10.788228797912598,23090,-0.008001864366931778,0.2,0.0018940639,0.0003,-0.7557114362716675,0.0,5.189526557922363
25,1,26,0,-0.614826500415802,2.205015707015991,23100,-0.0033469156027422287,0.2,0.0038647556,0.0003,0.1030539870262146,0.019999999552965164,1.030766248703003
50,2,24,2,-0.174700003862381,10.093150997161866,23110,-0.0014618187773740132,0.2,0.0005769467,0.0003,-0.03950357437133789,0.0,4.7201008796691895
75,3,23,3,-0.31085512042045593,4.910863208770752,23120,-0.0026561050228487205,0.2,0.0019028091,0.0003,-1.275317668914795,0.011999999731779098,2.4226126670837402
100,4,22,4,-0.15718151330947877,0.6071294188499451,23130,-0.0021398678573895324,0.2,0.0012903285,0.0003,0.7611567080020905,0.007999999821186066,0.2401958554983139
125,5,21,5,-0.651569938659668,7.0746969223022464,23140,-0.022271354142576173,0.2,0.0136392,0.0003,-6.403004169464111,0.03999999910593033,3.2798492908477783
150,6,20,7,-0.2256263628602028,20.43965835571289,23150,-0.006476576881017593,0.2,0.0029199098,0.0003,0.5711736679077148,0.019999999552965164,10.126331329345703
175,7,20,8,-0.5464778304100036,0.8232658505439758,23160,-0.012053849286399788,0.2,0.014530472,0.0003,-0.8046702146530151,0.05999999865889549,0.35734879970550537
200,8,19,10,-0.06065741330385208,1.0177839875221253,23170,-0.00011123203989704677,0.2,1.2135505e-06,0.0003,-0.10648798942565918,0.0,0.4529338777065277
225,9,19,11,-0.5039268732070923,1.9062422871589662,23180,-0.007137891748570269,0.2,0.008459363,0.0003,0.4321357011795044,0.0439999982714653,0.8753138184547424
250,10,18,13,-0.25696280896663665,5.572440958023071,23190,-0.0013082646933909813,0.2,0.0015372204,0.0003,0.053716957569122314,0.011999999731779098,2.7326412200927734
25,1,23,1,-0.3033097267150879,0.5767906785011292,23200,-0.0114088660310955,0.2,0.019640185,0.0003,0.6575040519237518,0.02799999937415123,0.23989912867546082
50,2,21,2,-0.25902377665042875,1.2959149122238158,23210,-0.0013574380703503587,0.2,0.0031510233,0.0003,0.5448238253593445,0.023999999463558196,0.5710653066635132
75,3,21,3,-0.32411628067493437,0.3166515976190567,23220,-0.018394700050354373,0.2,0.06405761,0.0003,0.798363208770752,0.09999999776482582,0.10518422722816467
100,4,21,4,-0.5783838391304016,0.4618935286998749,23230,-0.013216871986165302,0.2,0.016964613,0.0003,-0.2483581304550171,0.04799999892711639,0.16501282155513763
125,5,20,5,-0.09747342467308044,0.5426483809947967,23240,-0.002701698847813816,0.2,0.005065677,0.0003,0.6145607233047485,0.023999999463558196,0.2284664809703827
150,6,20,7,-0.3352305829524994,1.3043959975242614,23250,-0.007794734590221175,0.2,0.0035331058,0.0003,-0.2096322774887085,0.023999999463558196,0.6088229417800903
175,7,19,8,-0.3740166872739792,0.6065670788288117,23260,-3.853368639852306e-05,0.2,7.338047e-05,0.0003,0.2519933581352234,0.0,0.26902326941490173
200,8,19,10,-0.8649389564990997,1.4463481783866883,23270,-0.013383586704730988,0.2,0.04330533,0.0003,-0.6056008338928223,0.08399999812245369,0.6005963087081909
225,9,18,11,-0.9141244769096375,1.9882984519004823,23280,-0.008488694636383798,0.2,0.005672319,0.0003,-0.1435704231262207,0.023999999463558196,0.8625089526176453
250,10,18,13,-0.14453403055667877,1.4104297876358032,23290,-0.004436583732371347,0.2,0.00302608,0.0003,0.37565678358078003,0.011999999731779098,0.5887004733085632
25,1,25,0,-0.5408778429031372,0.9776420533657074,23300,-0.022025048140436442,0.2,0.03192779,0.0003,-2.5095715522766113,0.06399999856948853,0.38996532559394836
50,2,23,2,-0.271904519200325,21.347363662719726,23310,0.003833733719773846,0.2,0.0005076599,0.0003,-0.6910831928253174,0.0,10.309111595153809
75,3,23,3,-0.012955229077488185,9.13206787109375,23320,-4.074573413603844e-06,0.2,8.34465e-08,0.0003,-0.6545470952987671,0.0,4.025847434997559
100,4,22,4,-0.0060667358338832855,15.4173077583313,23330,8.344650268554687e-08,0.2,0.0,0.0003,0.29278016090393066,0.0,2.7948899269104004
125,5,21,5,-0.14367820769548417,2.397357714176178,23340,-0.0001938898487841456,0.2,2.6154516e-06,0.0003,0.9129048511385918,0.0,1.1222240924835205
150,6,20,7,-0.2146591290831566,11.17634973526001,23350,-0.0011682593511068262,0.2,0.00020754337,0.0003,-0.9919664859771729,0.0,5.446536540985107
175,7,20,8,-0.16872237622737885,3.5476552963256838,23360,-0.012693717142566641,0.2,0.011412263,0.0003,-0.01717376708984375,0.02799999937415123,1.6846604347229004
200,8,19,10,-0.6833041787147522,0.7699916303157807,23370,-0.013682396998628832,0.2,0.024539445,0.0003,0.19868803024291992,0.07599999830126762,0.35862022638320923
225,9,19,11,-0.1590634897351265,0.21727246940135955,23380,-0.00020634412224165288,0.2,3.259182e-05,0.0003,0.044310033321380615,0.0,0.10207794606685638
250,10,18,13,-0.14999091625213623,0.49814837276935575,23390,-0.0018924881849670782,0.2,0.0019868254,0.0003,0.05925190448760986,0.007999999821186066,0.22198231518268585
25,1,25,0,-0.2842819333076477,0.8109541237354279,23400,-0.00036823009338693424,0.2,0.0043595647,0.0003,0.47308987379074097,0.02799999937415123,0.3800285756587982
50,2,23,2,-0.02351550478488207,5.806462049484253,23410,-0.0051196490086148575,0.2,0.0014940524,0.0003,-0.31897151470184326,0.007999999821186066,2.7864768505096436
75,3,22,3,-0.022057900950312615,0.45429086685180664,23420,5.389189550619733e-05,0.2,9.298324e-08,0.0003,0.5209723114967346,0.0,0.20489737391471863
100,4,22,4,-0.09393246471881866,7.199959230422974,23430,-8.580803680526827e-05,0.2,1.3751984e-05,0.0003,0.45612990856170654,0.0,3.2470436096191406
125,5,21,5,-0.008213818073272705,2.763022172451019,23440,-9.918212597881393e-08,0.2,0.0,0.0003,0.5748385488986969,0.0,0.9554694890975952
150,6,20,7,-0.33118567168712615,2.5199822902679445,23450,-0.00977637806441578,0.2,0.013780789,0.0003,-8.315094947814941,0.043999999016523364,1.0998942852020264
175,7,20,8,-0.4733619898557663,1.4562015295028687,23460,-0.012184530071914423,0.2,0.018276189,0.0003,-1.0616676807403564,0.06399999856948853,0.6364101767539978
200,8,19,10,-0.3883731335401535,2.4592449426651,23470,0.0026149452528915875,0.2,0.00013222932,0.0003,-0.3077026605606079,0.0,1.1077872514724731
225,9,18,12,-0.49798259139060974,0.7499412715435028,23480,-0.02704811296239491,0.2,0.08410756,0.0003,0.2168715000152588,0.07999999821186066,0.32163044810295105
250,10,18,13,-0.35759265422821046,2.0577100992202757,23490,-0.007371617536992403,0.2,0.02555696,0.0003,-5.933643341064453,0.03599999919533729,0.9556721448898315
25,1,26,0,-0.3272791802883148,0.7642367482185364,23500,0.00013060808117737466,0.2,0.00015247107,0.0003,-0.43431901931762695,0.0,0.30043351650238037
50,2,23,2,-0.08140365853905678,2.7233903884887694,23510,-0.001410167660564099,0.2,0.00045078754,0.0003,-1.874178171157837,0.0,1.2223577499389648
75,3,22,3,-0.45271310210227966,0.9247640669345856,23520,-0.0018291768776254713,0.2,0.0062855864,0.0003,-1.0352604389190674,0.03599999919533729,0.3466144800186157
100,4,22,4,-0.8723861813545227,1.0284918010234834,23530,-0.021464679703116385,0.2,0.07727733,0.0003,0.615522563457489,0.06399999856948853,0.4496753215789795
125,5,21,5,-0.20682723075151443,6.356304788589478,23540,0.00048332618875441825,0.2,1.9488334e-05,0.0003,-0.09361875057220459,0.0,3.0286998748779297
150,6,21,7,-0.10417398586869239,1.2071313321590424,23550,-0.022873180877417455,0.2,0.02387896,0.0003,0.553896576166153,0.05599999874830246,0.4348657727241516
175,7,20,8,-0.351908004283905,3.031271147727966,23560,-0.008002422745805048,0.2,0.0089791175,0.0003,-0.5633202791213989,0.02799999937415123,1.2603216171264648
200,8,19,10,-0.04662591218948364,1.5367774724960328,23570,-0.000165534252548305,0.2,9.965896e-07,0.0003,-0.681923508644104,0.0,0.7702884674072266
